structure,HADDOCK-score,atomic-clashes
6N8T_1.pdb,,14
6N8T_11.pdb,,20
6N8T_12.pdb,,12
6N8T_13.pdb,,15
6N8T_15.pdb,,11
6N8T_16.pdb,,15
6N8T_17.pdb,,13
6N8T_19.pdb,,13
6N8T_2.pdb,,17
6N8T_20.pdb,,15
6N8T_21.pdb,,13
6N8T_22.pdb,,14
6N8T_23.pdb,,13
6N8T_24.pdb,,13
6N8T_25.pdb,,17
6N8T_26.pdb,,14
6N8T_27.pdb,,13
6N8T_28.pdb,,15
6N8T_3.pdb,,13
6N8T_30.pdb,,12
6N8T_31.pdb,,14
6N8T_32.pdb,,12
6N8T_33.pdb,,16
6N8T_34.pdb,,15
6N8T_35.pdb,,16
6N8T_36.pdb,,14
6N8T_37.pdb,,12
6N8T_39.pdb,,12
6N8T_40.pdb,,15
6N8T_41.pdb,,12
6N8T_44.pdb,,15
6N8T_45.pdb,,19
6N8T_47.pdb,,13
6N8T_49.pdb,,12
6N8T_5.pdb,,14
6N8T_6.pdb,,12
6N8T_7.pdb,,15
6N8T_8.pdb,,14
6N8T_9.pdb,,19
