structure,HADDOCK-score,atomic-clashes
3J95_1.pdb,-2783.4811,1
3J95_10.pdb,-2845.1817,1
3J95_11.pdb,-2807.8706,2
3J95_12.pdb,-2943.6821,2
3J95_13.pdb,-2862.0016,1
3J95_14.pdb,-2958.7782,1
3J95_15.pdb,-3014.7298,1
3J95_16.pdb,-2909.7788,2
3J95_17.pdb,-2809.2406,1
3J95_18.pdb,-2936.793,3
3J95_19.pdb,-3007.3366,0
3J95_2.pdb,-2830.6243,1
3J95_20.pdb,-2912.6507,1
3J95_21.pdb,-2854.81014,2
3J95_22.pdb,-2874.3353,3
3J95_23.pdb,-2595.797,0
3J95_24.pdb,-2918.0097,1
3J95_25.pdb,-2744.053,2
3J95_26.pdb,-2971.7308,1
3J95_27.pdb,-2982.5131,1
3J95_28.pdb,-3030.085,2
3J95_29.pdb,-2638.4444,1
3J95_3.pdb,-2969.7376,1
3J95_30.pdb,-2792.5705,0
3J95_31.pdb,-2718.8901,3
3J95_32.pdb,-2946.9139,2
3J95_33.pdb,-2706.0555,1
3J95_34.pdb,-2740.071,0
3J95_35.pdb,-2940.472,0
3J95_36.pdb,-2918.8074,2
3J95_37.pdb,-2862.6929,2
3J95_38.pdb,-2668.3135,0
3J95_39.pdb,-2873.3,0
3J95_4.pdb,-2832.0743,0
3J95_40.pdb,-2814.2267,0
3J95_41.pdb,-2763.9664,1
3J95_42.pdb,-2926.277,0
3J95_43.pdb,-3043.0782,3
3J95_44.pdb,-2893.1033,0
3J95_45.pdb,-2765.7567,3
3J95_46.pdb,-2985.3029,2
3J95_47.pdb,-2926.3836,1
3J95_48.pdb,-3081.2276,5
3J95_49.pdb,-3093.9698,1
3J95_5.pdb,-1166.011,1
3J95_50.pdb,-2745.6734,0
3J95_6.pdb,-2932.3571,2
3J95_7.pdb,-2807.7313,1
3J95_8.pdb,-2874.0884,2
3J95_9.pdb,-2944.99972,1
