structure,HADDOCK-score,atomic-clashes
6UBY_1.pdb,-551.2129,17
6UBY_10.pdb,-476.5572,16
6UBY_11.pdb,-570.1582,18
6UBY_12.pdb,-230.9686,18
6UBY_13.pdb,-286.3488,17
6UBY_14.pdb,-281.3204,18
6UBY_15.pdb,-332.2598,17
6UBY_16.pdb,-353.8154,18
6UBY_17.pdb,-352.9867,17
6UBY_18.pdb,-404.8403,17
6UBY_19.pdb,-406.5952,17
6UBY_2.pdb,-480.679,17
6UBY_20.pdb,-265.4033,17
6UBY_21.pdb,-424.9296,17
6UBY_22.pdb,-339.4265,18
6UBY_23.pdb,-321.5743,17
6UBY_24.pdb,-588.7672,19
6UBY_25.pdb,-408.1315,18
6UBY_26.pdb,-380.6368,18
6UBY_27.pdb,-532.4028,16
6UBY_28.pdb,-362.2332,18
6UBY_29.pdb,-221.498,16
6UBY_3.pdb,-610.5488,16
6UBY_30.pdb,-279.1273,19
6UBY_31.pdb,-438.6178,15
6UBY_32.pdb,-222.4192,16
6UBY_33.pdb,-527.9193,16
6UBY_34.pdb,-412.1875,16
6UBY_35.pdb,-376.6386,16
6UBY_36.pdb,-472.7436,17
6UBY_37.pdb,-398.6308,19
6UBY_38.pdb,-431.1029,17
6UBY_39.pdb,-522.9765,19
6UBY_4.pdb,-223.8773,17
6UBY_40.pdb,-476.944,16
6UBY_41.pdb,-392.9006,17
6UBY_42.pdb,-467.2156,18
6UBY_43.pdb,-300.2267,17
6UBY_44.pdb,-322.8026,19
6UBY_45.pdb,-341.5901,17
6UBY_46.pdb,-302.8123,17
6UBY_47.pdb,-384.3424,17
6UBY_48.pdb,-500.8359,16
6UBY_49.pdb,-359.083,16
6UBY_5.pdb,-511.2765,18
6UBY_50.pdb,-340.9525,17
6UBY_6.pdb,-565.9338,18
6UBY_7.pdb,-405.3633,17
6UBY_8.pdb,-531.3573,18
6UBY_9.pdb,-669.7638,18
