structure,HADDOCK-score,correlation,atomic-clashes
3J96_10w.pdb,-3526.2105,0.9253,0
3J96_11w.pdb,-3344.16798,0.9253,2
3J96_12w.pdb,-3349.3986,0.923,0
3J96_13w.pdb,-3482.3936,0.9254,1
3J96_14w.pdb,-3469.4651,0.9251,0
3J96_15w.pdb,-3257.654,0.9246,2
3J96_16w.pdb,-3339.3995,0.9251,0
3J96_17w.pdb,-3528.92782,0.9259,2
3J96_18w.pdb,-3376.2721,0.9255,2
3J96_19w.pdb,-3351.64365,0.9247,1
3J96_1w.pdb,-3380.5266,0.9238,2
3J96_20w.pdb,-3181.7433,0.9232,2
3J96_21w.pdb,-3410.22205,0.9251,4
3J96_22w.pdb,-3512.8915,0.9249,3
3J96_23w.pdb,-3422.1089,0.9238,2
3J96_24w.pdb,-3435.683,0.9248,0
3J96_25w.pdb,-3432.1338,0.925,2
3J96_26w.pdb,-3377.4822,0.9257,1
3J96_27w.pdb,-3557.6478,0.9248,1
3J96_28w.pdb,-3246.84624,0.9234,0
3J96_29w.pdb,-3460.4768,0.9247,1
3J96_2w.pdb,-3431.4388,0.9256,1
3J96_30w.pdb,-3263.21505,0.9229,1
3J96_31w.pdb,-3299.2973,0.924,0
3J96_32w.pdb,-3353.2836,0.9248,1
3J96_33w.pdb,-3325.6796,0.9255,0
3J96_34w.pdb,-3440.00041,0.9247,1
3J96_35w.pdb,-3300.8689,0.9244,0
3J96_36w.pdb,-3361.2035,0.9241,0
3J96_37w.pdb,-3476.5173,0.9236,0
3J96_38w.pdb,-3427.95883,0.9263,2
3J96_39w.pdb,-3350.2253,0.924,0
3J96_3w.pdb,-3285.35632,0.923,2
3J96_40w.pdb,-3347.1842,0.9229,0
3J96_41w.pdb,-3384.16952,0.9226,0
3J96_42w.pdb,-3473.46436,0.9267,2
3J96_43w.pdb,-3418.8944,0.9227,1
3J96_44w.pdb,-3473.7157,0.924,2
3J96_45w.pdb,-3288.5898,0.9225,1
3J96_46w.pdb,-3426.65521,0.9262,1
3J96_47w.pdb,-3390.8005,0.9251,3
3J96_48w.pdb,-3412.0145,0.9229,1
3J96_49w.pdb,-3330.22275,0.9243,2
3J96_4w.pdb,-3492.30238,0.9251,0
3J96_50w.pdb,-3394.0322,0.9258,1
3J96_5w.pdb,-3426.115,0.924,1
3J96_6w.pdb,-3480.19764,0.9261,0
3J96_7w.pdb,-3423.6687,0.9262,0
3J96_8w.pdb,-3443.1594,0.9233,0
3J96_9w.pdb,-3414.4433,0.9241,2
