structure,HADDOCK-score,correlation,atomic-clashes
6N7G_10w.pdb,-504.16609,0.9073,0
6N7G_11w.pdb,-553.50295,0.9169,0
6N7G_12w.pdb,-588.27882,0.9061,0
6N7G_13w.pdb,-506.77278,0.9182,0
6N7G_14w.pdb,-513.89547,0.9178,0
6N7G_15w.pdb,-540.00774,0.9173,1
6N7G_16w.pdb,-519.01353,0.9041,0
6N7G_17w.pdb,-546.61332,0.9079,0
6N7G_18w.pdb,-589.65488,0.906,0
6N7G_19w.pdb,-544.44582,0.9059,0
6N7G_1w.pdb,-602.0604,0.9061,0
6N7G_20w.pdb,-565.42459,0.9056,0
6N7G_21w.pdb,-597.22409,0.9059,0
6N7G_22w.pdb,-540.73529,0.9076,0
6N7G_23w.pdb,-508.69026,0.9187,0
6N7G_24w.pdb,-492.62789,0.9183,0
6N7G_25w.pdb,-443.19602,0.9167,0
6N7G_26w.pdb,-540.8743,0.9191,0
6N7G_27w.pdb,-509.39919,0.906,0
6N7G_28w.pdb,-537.6686,0.9077,0
6N7G_29w.pdb,-497.50631,0.9089,0
6N7G_2w.pdb,-555.04631,0.906,0
6N7G_30w.pdb,-504.89905,0.9173,0
6N7G_31w.pdb,-471.33712,0.9165,0
6N7G_32w.pdb,-534.08548,0.907,0
6N7G_33w.pdb,-570.94089,0.9043,0
6N7G_34w.pdb,-561.85743,0.9081,0
6N7G_35w.pdb,-581.9764,0.9034,0
6N7G_36w.pdb,-487.80877,0.9184,0
6N7G_37w.pdb,-596.28268,0.904,0
6N7G_38w.pdb,-547.08049,0.9073,0
6N7G_39w.pdb,-512.57793,0.918,0
6N7G_3w.pdb,-578.4217,0.9055,0
6N7G_40w.pdb,-493.82301,0.9044,0
6N7G_41w.pdb,-514.07953,0.9181,0
6N7G_42w.pdb,-515.0445,0.9186,0
6N7G_43w.pdb,-614.55435,0.9039,0
6N7G_44w.pdb,-511.2252,0.9187,0
6N7G_45w.pdb,-564.57607,0.904,0
6N7G_46w.pdb,-550.78679,0.9076,0
6N7G_47w.pdb,-551.55585,0.9055,0
6N7G_48w.pdb,-604.40674,0.904,0
6N7G_49w.pdb,-552.81173,0.9025,0
6N7G_4w.pdb,-516.49057,0.9063,0
6N7G_50w.pdb,-548.33362,0.905,0
6N7G_5w.pdb,-547.44153,0.9186,0
6N7G_6w.pdb,-550.93225,0.9049,0
6N7G_7w.pdb,-566.00418,0.907,0
6N7G_8w.pdb,-536.28119,0.9157,0
6N7G_9w.pdb,-525.50119,0.8996,0
