structure,HADDOCK-score,correlation,atomic-clashes
6UBY_10w.pdb,-993.028623,0.9513,0
6UBY_11w.pdb,-1004.310905,0.9536,0
6UBY_12w.pdb,-1074.292989,0.9544,0
6UBY_13w.pdb,-1022.280298,0.9536,0
6UBY_14w.pdb,-1066.284767,0.9543,0
6UBY_15w.pdb,-1084.842251,0.9555,0
6UBY_16w.pdb,-1054.013972,0.9526,0
6UBY_17w.pdb,-1011.816097,0.9531,1
6UBY_18w.pdb,-1039.032756,0.9517,0
6UBY_19w.pdb,-1006.072611,0.9534,0
6UBY_1w.pdb,-1042.909135,0.9544,0
6UBY_20w.pdb,-1043.914354,0.9549,0
6UBY_21w.pdb,-1065.835274,0.9533,1
6UBY_22w.pdb,-1030.315887,0.9535,0
6UBY_23w.pdb,-1004.406801,0.952,0
6UBY_24w.pdb,-890.146468,0.9492,0
6UBY_25w.pdb,-1046.04006,0.9541,0
6UBY_26w.pdb,-957.815904,0.95,0
6UBY_27w.pdb,-951.939704,0.9525,0
6UBY_28w.pdb,-1059.486926,0.9545,0
6UBY_29w.pdb,-1026.868473,0.9538,0
6UBY_2w.pdb,-1010.635605,0.9535,0
6UBY_30w.pdb,-1078.299653,0.955,0
6UBY_31w.pdb,-1062.811466,0.9544,0
6UBY_32w.pdb,-1013.514955,0.9542,0
6UBY_33w.pdb,-1089.142139,0.9547,0
6UBY_34w.pdb,-1080.015786,0.9541,0
6UBY_35w.pdb,-1043.64834,0.9537,1
6UBY_36w.pdb,-1074.115839,0.9531,0
6UBY_37w.pdb,-997.95452,0.954,0
6UBY_38w.pdb,-1111.448561,0.9539,0
6UBY_39w.pdb,-984.314354,0.9532,0
6UBY_3w.pdb,-1075.261424,0.955,0
6UBY_40w.pdb,-1038.727613,0.9516,0
6UBY_41w.pdb,-1040.464851,0.9524,0
6UBY_42w.pdb,-1131.975303,0.9542,0
6UBY_43w.pdb,-998.327247,0.9527,2
6UBY_44w.pdb,-973.756417,0.9529,0
6UBY_45w.pdb,-998.979191,0.9538,0
6UBY_46w.pdb,-1088.493833,0.9543,0
6UBY_47w.pdb,-1076.909631,0.9533,0
6UBY_48w.pdb,-1016.61416,0.952,0
6UBY_49w.pdb,-983.328125,0.9493,0
6UBY_4w.pdb,-1053.64992,0.9536,0
6UBY_50w.pdb,-1005.392139,0.953,0
6UBY_5w.pdb,-1001.601334,0.9544,0
6UBY_6w.pdb,-963.927239,0.9522,0
6UBY_7w.pdb,-944.665402,0.9513,0
6UBY_8w.pdb,-1066.325623,0.9532,0
6UBY_9w.pdb,-1093.703492,0.9524,0
