structure,HADDOCK-score,atomic-clashes
3J95_1.pdb,-3415.005,1
3J95_10.pdb,-3480.8716,1
3J95_11.pdb,-3435.7534,1
3J95_12.pdb,-3260.0021,1
3J95_13.pdb,-3496.605,1
3J95_14.pdb,-3384.0124,0
3J95_15.pdb,-3253.4691,1
3J95_16.pdb,-3329.5537,2
3J95_17.pdb,-3359.3462,1
3J95_18.pdb,-3480.3778,2
3J95_19.pdb,-3082.78651,1
3J95_2.pdb,-3565.3201,1
3J95_20.pdb,-3519.3118,1
3J95_21.pdb,-3332.3298,1
3J95_22.pdb,-3467.9132,2
3J95_23.pdb,-3462.366,0
3J95_24.pdb,-3514.0118,2
3J95_25.pdb,-3219.7121,0
3J95_26.pdb,-3384.8049,1
3J95_27.pdb,-3339.8018,2
3J95_28.pdb,-3391.2794,1
3J95_29.pdb,-3335.0703,0
3J95_3.pdb,-3477.74149,1
3J95_30.pdb,-3314.0329,1
3J95_31.pdb,-3518.6826,1
3J95_32.pdb,-3493.7509,2
3J95_33.pdb,-3607.5854,1
3J95_34.pdb,-3475.0033,2
3J95_35.pdb,-3428.6241,2
3J95_36.pdb,-3443.568,1
3J95_37.pdb,-3464.3154,0
3J95_38.pdb,-3231.57,1
3J95_39.pdb,-3524.0615,3
3J95_4.pdb,-3360.9392,2
3J95_40.pdb,-3534.8471,0
3J95_41.pdb,-3338.3902,4
3J95_42.pdb,-3213.11372,1
3J95_43.pdb,-3255.1595,3
3J95_44.pdb,-3535.2814,1
3J95_45.pdb,-3349.85735,4
3J95_46.pdb,-3481.87951,2
3J95_47.pdb,-3562.5479,2
3J95_48.pdb,-3484.8724,1
3J95_49.pdb,-3585.6871,1
3J95_5.pdb,-3403.9004,2
3J95_50.pdb,-2642.3187,5
3J95_6.pdb,-3376.9249,1
3J95_7.pdb,-3409.78,1
3J95_8.pdb,-3438.1267,0
3J95_9.pdb,-3115.0704,1
