structure,HADDOCK-score,atomic-clashes
6N8T_1.pdb,-5732.5077,21
6N8T_10.pdb,-5597.1618,10
6N8T_11.pdb,-5335.0073,18
6N8T_12.pdb,-5391.5984,20
6N8T_13.pdb,-5664.5888,13
6N8T_14.pdb,-5719.1093,15
6N8T_15.pdb,-5393.88343,20
6N8T_16.pdb,-5393.3448,20
6N8T_17.pdb,-5413.5293,13
6N8T_18.pdb,-5688.3957,14
6N8T_19.pdb,-6234.8554,15
6N8T_2.pdb,-5857.0674,12
6N8T_20.pdb,-5744.1441,15
6N8T_21.pdb,-5558.427,19
6N8T_22.pdb,-5676.4804,15
6N8T_23.pdb,-5689.3296,20
6N8T_24.pdb,-5661.3466,14
6N8T_25.pdb,-5445.7122,19
6N8T_26.pdb,-5925.6054,11
6N8T_27.pdb,-5838.7531,17
6N8T_28.pdb,-5393.2476,20
6N8T_29.pdb,-5992.77,14
6N8T_3.pdb,-5387.0298,20
6N8T_30.pdb,-6241.4235,14
6N8T_4.pdb,-5399.30868,20
6N8T_5.pdb,-5503.1089,13
6N8T_6.pdb,-5760.1866,16
6N8T_7.pdb,-5909.3861,21
6N8T_8.pdb,-5598.3348,11
6N8T_9.pdb,-5865.2315,16
