structure,HADDOCK-score,atomic-clashes
3J96_1.pdb,-7828.5462,5
3J96_10.pdb,-7991.8604,4
3J96_11.pdb,-7544.4912,9
3J96_12.pdb,-7828.584,4
3J96_13.pdb,-7947.9444,8
3J96_14.pdb,-7900.2214,3
3J96_15.pdb,-7477.2231,7
3J96_16.pdb,-7488.0085,8
3J96_17.pdb,-8069.1268,12
3J96_18.pdb,-7387.2606,4
3J96_19.pdb,-7509.46,4
3J96_2.pdb,-7758.5766,3
3J96_20.pdb,-7239.1444,6
3J96_21.pdb,-7718.22752,5
3J96_22.pdb,-7837.4019,4
3J96_23.pdb,-7666.0576,6
3J96_24.pdb,-7701.3967,6
3J96_25.pdb,-7831.74331,8
3J96_26.pdb,-7600.717281,5
3J96_27.pdb,-7758.8414,5
3J96_28.pdb,-7435.3407,6
3J96_29.pdb,-7861.134,4
3J96_3.pdb,-7423.0347,10
3J96_30.pdb,-7454.5401,8
3J96_31.pdb,-7516.1336,7
3J96_32.pdb,-7589.548,6
3J96_33.pdb,-7747.4658,6
3J96_34.pdb,-7577.04913,5
3J96_35.pdb,-7249.4433,3
3J96_36.pdb,-7515.41,10
3J96_37.pdb,-7780.8263,9
3J96_38.pdb,-7628.8347,7
3J96_39.pdb,-7460.6555,4
3J96_4.pdb,-7674.9041,5
3J96_40.pdb,-7715.3312,5
3J96_41.pdb,-7623.9043,9
3J96_42.pdb,-7945.3615,7
3J96_43.pdb,-7700.4631,7
3J96_44.pdb,-7720.4777,7
3J96_45.pdb,-7358.2209,6
3J96_46.pdb,-7866.4693,12
3J96_47.pdb,-7675.4814,4
3J96_48.pdb,-7753.2991,9
3J96_49.pdb,-7658.5083,6
3J96_5.pdb,-7697.8971,8
3J96_50.pdb,-7780.3867,4
3J96_6.pdb,-7722.502,7
3J96_7.pdb,-7629.874,4
3J96_8.pdb,-7867.62787,6
3J96_9.pdb,-7836.4025,10
