structure,HADDOCK-score,correlation
3J96_1.pdb,-7828.5462,0.9248
3J96_10.pdb,-7991.8604,0.9264
3J96_11.pdb,-7544.4912,0.9263
3J96_12.pdb,-7828.584,0.9237
3J96_13.pdb,-7947.9444,0.9259
3J96_14.pdb,-7900.2214,0.926
3J96_15.pdb,-7477.2231,0.9255
3J96_16.pdb,-7488.0085,0.9262
3J96_17.pdb,-8069.1268,0.9267
3J96_18.pdb,-7387.2606,0.9263
3J96_19.pdb,-7509.46,0.9256
3J96_2.pdb,-7758.5766,0.9262
3J96_20.pdb,-7239.1444,0.9243
3J96_21.pdb,-7718.22752,0.9259
3J96_22.pdb,-7837.4019,0.926
3J96_23.pdb,-7666.0576,0.9247
3J96_24.pdb,-7701.3967,0.9254
3J96_25.pdb,-7831.74331,0.9258
3J96_26.pdb,-7600.717281,0.9266
3J96_27.pdb,-7758.8414,0.9257
3J96_28.pdb,-7435.3407,0.9241
3J96_29.pdb,-7861.134,0.9253
3J96_3.pdb,-7423.0347,0.9241
3J96_30.pdb,-7454.5401,0.9236
3J96_31.pdb,-7516.1336,0.925
3J96_32.pdb,-7589.548,0.9257
3J96_33.pdb,-7747.4658,0.9263
3J96_34.pdb,-7577.04913,0.9258
3J96_35.pdb,-7249.4433,0.9254
3J96_36.pdb,-7515.41,0.9249
3J96_37.pdb,-7780.8263,0.9246
3J96_38.pdb,-7628.8347,0.9271
3J96_39.pdb,-7460.6555,0.9247
3J96_4.pdb,-7674.9041,0.9261
3J96_40.pdb,-7715.3312,0.9235
3J96_41.pdb,-7623.9043,0.9231
3J96_42.pdb,-7945.3615,0.9276
3J96_43.pdb,-7700.4631,0.9234
3J96_44.pdb,-7720.4777,0.925
3J96_45.pdb,-7358.2209,0.9234
3J96_46.pdb,-7866.4693,0.9271
3J96_47.pdb,-7675.4814,0.926
3J96_48.pdb,-7753.2991,0.9238
3J96_49.pdb,-7658.5083,0.9253
3J96_5.pdb,-7697.8971,0.9247
3J96_50.pdb,-7780.3867,0.9271
3J96_6.pdb,-7722.502,0.927
3J96_7.pdb,-7629.874,0.9274
3J96_8.pdb,-7867.62787,0.924
3J96_9.pdb,-7836.4025,0.9253
