structure,HADDOCK-score,atomic-clashes
5HNY_1.pdb,-750.14189,0
5HNY_10.pdb,-718.7445,0
5HNY_11.pdb,-661.99097,0
5HNY_12.pdb,-830.108872,1
5HNY_13.pdb,-719.64714,0
5HNY_14.pdb,-750.60016,0
5HNY_15.pdb,-858.13674,1
5HNY_16.pdb,-798.36957,1
5HNY_17.pdb,-686.765191,0
5HNY_18.pdb,-749.21466,0
5HNY_19.pdb,-749.77991,0
5HNY_2.pdb,-822.82246,0
5HNY_20.pdb,-771.67129,1
5HNY_21.pdb,-812.28696,0
5HNY_22.pdb,-800.68212,0
5HNY_23.pdb,-815.8528,0
5HNY_24.pdb,-674.09628,1
5HNY_25.pdb,-789.67708,1
5HNY_26.pdb,-848.72931,0
5HNY_27.pdb,-706.65285,1
5HNY_28.pdb,-868.41545,1
5HNY_29.pdb,-658.09926,2
5HNY_3.pdb,-789.51075,0
5HNY_30.pdb,-704.84154,0
5HNY_31.pdb,-807.65784,1
5HNY_32.pdb,-658.09926,2
5HNY_33.pdb,-714.24543,0
5HNY_34.pdb,-784.90503,0
5HNY_35.pdb,-745.92919,0
5HNY_36.pdb,-907.45579017,2
5HNY_37.pdb,-658.09926,2
5HNY_38.pdb,-773.58099,0
5HNY_39.pdb,-705.522124,1
5HNY_4.pdb,-752.24248,0
5HNY_40.pdb,-824.70344,0
5HNY_41.pdb,-831.35481,0
5HNY_42.pdb,-751.44074,0
5HNY_43.pdb,-757.87152,0
5HNY_44.pdb,-763.8615,0
5HNY_45.pdb,-859.31298,1
5HNY_46.pdb,-730.09928,0
5HNY_47.pdb,-869.43719,1
5HNY_48.pdb,-782.44116,0
5HNY_49.pdb,-709.7415,0
5HNY_5.pdb,-709.39576,1
5HNY_50.pdb,-927.98368,0
5HNY_6.pdb,-816.0931,2
5HNY_7.pdb,-852.24176,0
5HNY_8.pdb,-804.09835,0
5HNY_9.pdb,-903.331856,2
