structure,HADDOCK-score,atomic-clashes
6N1Q_10.pdb,-2187.417,1
6N1Q_11.pdb,-2374.4255,0
6N1Q_12.pdb,-1548.1457,2
6N1Q_13.pdb,-1881.5356,0
6N1Q_14.pdb,-2263.12,1
6N1Q_15.pdb,-2198.0557,0
6N1Q_16.pdb,-1352.5927,0
6N1Q_17.pdb,-2112.4536,1
6N1Q_18.pdb,-1886.1747,0
6N1Q_19.pdb,-2146.1097,0
6N1Q_1.pdb,-2317.6712,0
6N1Q_20.pdb,-2060.835,0
6N1Q_21.pdb,-2005.8836,0
6N1Q_22.pdb,-1352.5927,0
6N1Q_23.pdb,-1865.4718,2
6N1Q_24.pdb,-1955.7858,0
6N1Q_25.pdb,-1984.5933,1
6N1Q_26.pdb,-1352.5927,0
6N1Q_27.pdb,-1847.7971,1
6N1Q_28.pdb,-1782.9487,1
6N1Q_29.pdb,-2010.8276,0
6N1Q_2.pdb,-2079.017,1
6N1Q_30.pdb,-1726.4892,0
6N1Q_31.pdb,-2113.1779,1
6N1Q_32.pdb,-2107.0324,1
6N1Q_33.pdb,-2105.9321,0
6N1Q_34.pdb,-1791.1738,0
6N1Q_35.pdb,-1955.8812,1
6N1Q_36.pdb,-1352.5927,0
6N1Q_37.pdb,-1352.5927,0
6N1Q_38.pdb,-2326.2872,1
6N1Q_39.pdb,-1352.5927,0
6N1Q_3.pdb,-1352.5927,0
6N1Q_40.pdb,-2050.8736,1
6N1Q_41.pdb,-1962.7532,0
6N1Q_42.pdb,-2215.0626,0
6N1Q_43.pdb,-2256.3954,0
6N1Q_44.pdb,-1970.5417,0
6N1Q_45.pdb,-1561.6304,0
6N1Q_46.pdb,-1890.4688,0
6N1Q_47.pdb,-1660.6552,0
6N1Q_48.pdb,-1984.8804,0
6N1Q_49.pdb,-1997.0612,0
6N1Q_4.pdb,-1749.5272,0
6N1Q_50.pdb,-2247.1242,0
6N1Q_5.pdb,-1967.937,1
6N1Q_6.pdb,-1877.488,0
6N1Q_7.pdb,-2078.6077,1
6N1Q_8.pdb,-1679.2816,0
6N1Q_9.pdb,-2266.6962,2
