structure,HADDOCK-score,atomic-clashes
3J96_10.pdb,-6803.4436,7
3J96_11.pdb,-7000.7875,6
3J96_12.pdb,-5931.16929,3
3J96_13.pdb,-7029.97572,6
3J96_14.pdb,-7130.21986,4
3J96_15.pdb,-6639.8076,4
3J96_16.pdb,-6720.02229,5
3J96_17.pdb,-6813.2787,8
3J96_18.pdb,-6159.13333,7
3J96_19.pdb,-6942.02635,2
3J96_1.pdb,-7097.9184,4
3J96_20.pdb,-6825.2839,3
3J96_21.pdb,-6660.2283,3
3J96_22.pdb,-6815.4234,3
3J96_23.pdb,-6602.25756,4
3J96_24.pdb,-7266.2425,7
3J96_25.pdb,-6718.8784,6
3J96_26.pdb,-6584.8613,7
3J96_27.pdb,-6559.5761,6
3J96_28.pdb,-6160.5342,2
3J96_29.pdb,-7031.56333,4
3J96_2.pdb,-6931.6144,4
3J96_30.pdb,-6714.915,4
3J96_31.pdb,-6437.32227,2
3J96_32.pdb,-5961.3641,5
3J96_33.pdb,-6979.3864,6
3J96_34.pdb,-6709.4956,4
3J96_35.pdb,-6669.7807,5
3J96_36.pdb,-6808.9343,7
3J96_37.pdb,-6726.4861,6
3J96_38.pdb,-6770.41469,6
3J96_39.pdb,-7279.6137,6
3J96_3.pdb,-6553.6724,2
3J96_40.pdb,-6773.44485,4
3J96_41.pdb,-6946.7677,3
3J96_42.pdb,-7038.9074,6
3J96_43.pdb,-6871.0044,6
3J96_44.pdb,-6652.324995,4
3J96_45.pdb,-7121.8449,7
3J96_46.pdb,-6789.7121,6
3J96_47.pdb,-6611.97689,5
3J96_48.pdb,-6744.73367,4
3J96_49.pdb,-6762.05152,8
3J96_4.pdb,-6680.9019,6
3J96_50.pdb,-6985.5558,7
3J96_5.pdb,-6653.7123,4
3J96_6.pdb,-6481.3091,5
3J96_7.pdb,-6828.76701,6
3J96_8.pdb,-5493.9016,4
3J96_9.pdb,-6667.92793,3
