structure,HADDOCK-score,atomic-clashes
3J95_10.pdb,-2854.8832,0
3J95_11.pdb,-2633.0317,1
3J95_12.pdb,-2809.754,1
3J95_13.pdb,-2863.9138,0
3J95_14.pdb,-2744.0328,1
3J95_15.pdb,-2662.7992,0
3J95_16.pdb,-2761.5592,0
3J95_17.pdb,-2875.985,3
3J95_18.pdb,-3012.3055,0
3J95_19.pdb,-2883.5217,0
3J95_1.pdb,-2772.3452,1
3J95_20.pdb,-3042.7353,0
3J95_21.pdb,-2969.1092,0
3J95_22.pdb,-2693.2276,1
3J95_23.pdb,-2600.6858,0
3J95_24.pdb,-2840.5905,0
3J95_25.pdb,-2924.9897,2
3J95_26.pdb,-2989.4069,0
3J95_27.pdb,-2597.6128,1
3J95_28.pdb,-2586.3919,1
3J95_29.pdb,-2631.5513,2
3J95_2.pdb,-2929.0213,0
3J95_30.pdb,-2527.0522,2
3J95_31.pdb,-2503.5016,0
3J95_32.pdb,-2950.1753,1
3J95_33.pdb,-2603.9946,2
3J95_34.pdb,-2812.7229,0
3J95_35.pdb,-2723.9629,1
3J95_36.pdb,-2931.8222,0
3J95_37.pdb,-2704.7071,0
3J95_38.pdb,-2844.0555,0
3J95_39.pdb,-2662.6276,1
3J95_3.pdb,-2861.1651,1
3J95_40.pdb,-2704.6645,1
3J95_41.pdb,-2817.5827,1
3J95_42.pdb,-1433.3002,0
3J95_43.pdb,-2893.2619,3
3J95_44.pdb,-3080.5403,0
3J95_45.pdb,-2717.587,1
3J95_46.pdb,-2791.6399,0
3J95_47.pdb,-2797.5378,0
3J95_48.pdb,-2719.3825,1
3J95_49.pdb,-2631.34423,1
3J95_4.pdb,-2890.0663,2
3J95_50.pdb,-2754.1545,0
3J95_5.pdb,-2785.038,0
3J95_6.pdb,-2588.5492,0
3J95_7.pdb,-2856.566,0
3J95_8.pdb,-2923.6263,2
3J95_9.pdb,-2934.0624,0
