structure,HADDOCK-score,correlation,atomic-clashes
6UC0_10w.pdb,-1380.301004,0.9288,0
6UC0_11w.pdb,-1381.46164,0.9317,0
6UC0_12w.pdb,-1360.286422,0.9328,0
6UC0_13w.pdb,-1369.001986,0.9326,0
6UC0_14w.pdb,-1368.204135,0.931,0
6UC0_15w.pdb,-1409.46233,0.9335,0
6UC0_16w.pdb,-1362.803546,0.9325,0
6UC0_17w.pdb,-1369.84749,0.9302,0
6UC0_18w.pdb,-1378.81106,0.9329,0
6UC0_19w.pdb,-1380.04132,0.9319,0
6UC0_1w.pdb,-1343.585353,0.9326,0
6UC0_20w.pdb,-1386.883964,0.9332,0
6UC0_21w.pdb,-1339.937937,0.9302,0
6UC0_22w.pdb,-1371.944739,0.9295,0
6UC0_23w.pdb,-1384.571044,0.93,0
6UC0_24w.pdb,-1376.324873,0.9316,0
6UC0_25w.pdb,-1395.015894,0.9315,0
6UC0_26w.pdb,-1388.57444,0.9326,0
6UC0_27w.pdb,-1375.429211,0.9337,0
6UC0_28w.pdb,-1390.5188,0.9326,0
6UC0_29w.pdb,-1396.87969,0.932,0
6UC0_2w.pdb,-1384.615258,0.9305,0
6UC0_30w.pdb,-1349.47118,0.9293,0
6UC0_31w.pdb,-1368.35434,0.932,0
6UC0_32w.pdb,-1378.484757,0.9311,0
6UC0_33w.pdb,-1373.07991,0.929,0
6UC0_34w.pdb,-1353.374458,0.9301,0
6UC0_35w.pdb,-1365.33938,0.9313,0
6UC0_36w.pdb,-1383.749913,0.9301,0
6UC0_37w.pdb,-1365.210216,0.9302,0
6UC0_38w.pdb,-1392.976586,0.9343,0
6UC0_39w.pdb,-1413.604411,0.9318,0
6UC0_3w.pdb,-1397.243665,0.9327,0
6UC0_40w.pdb,-1376.201552,0.931,0
6UC0_41w.pdb,-1352.086214,0.9319,0
6UC0_42w.pdb,-1368.42076,0.9315,0
6UC0_43w.pdb,-1371.124898,0.9335,0
6UC0_44w.pdb,-1376.747216,0.932,0
6UC0_45w.pdb,-1384.2403,0.9313,0
6UC0_46w.pdb,-1385.444767,0.9311,0
6UC0_47w.pdb,-1371.061142,0.9317,0
6UC0_48w.pdb,-1359.17957,0.9318,0
6UC0_49w.pdb,-1411.56454,0.9325,0
6UC0_4w.pdb,-1356.256997,0.9335,0
6UC0_50w.pdb,-1370.692637,0.93,0
6UC0_5w.pdb,-1361.962067,0.9332,0
6UC0_6w.pdb,-1391.86048,0.9329,0
6UC0_7w.pdb,-1369.892404,0.9345,0
6UC0_8w.pdb,-1401.341524,0.9322,0
6UC0_9w.pdb,-1381.95407,0.9285,0
