structure,HADDOCK-score,correlation,atomic-clashes
6ACG_10w.pdb,-504.135,0.8573,0
6ACG_11w.pdb,-524.915,0.8546,0
6ACG_12w.pdb,-704.414,0.8566,0
6ACG_13w.pdb,-635.892,0.8576,0
6ACG_14w.pdb,-699.681,0.8557,0
6ACG_15w.pdb,-705.637,0.855,0
6ACG_16w.pdb,-654.015,0.857,0
6ACG_17w.pdb,-765.558,0.8582,0
6ACG_18w.pdb,-677.391,0.8581,1
6ACG_19w.pdb,-814.874,0.8562,0
6ACG_1w.pdb,-670.437,0.8569,0
6ACG_20w.pdb,-602.849,0.8569,1
6ACG_21w.pdb,-745.499,0.857,0
6ACG_22w.pdb,-668.447,0.8549,0
6ACG_23w.pdb,-412.126,0.8571,0
6ACG_24w.pdb,-476.287,0.8555,0
6ACG_25w.pdb,-606.085,0.8557,0
6ACG_26w.pdb,-530.775,0.8548,0
6ACG_27w.pdb,-589.532,0.8586,0
6ACG_28w.pdb,-687.793,0.8561,0
6ACG_29w.pdb,-736.927,0.8555,0
6ACG_2w.pdb,-750.689,0.8561,0
6ACG_30w.pdb,-688.937,0.8561,1
6ACG_31w.pdb,-666.841,0.8584,0
6ACG_32w.pdb,-719.003,0.858,0
6ACG_33w.pdb,-720.245,0.8554,0
6ACG_34w.pdb,-825.185,0.8557,0
6ACG_35w.pdb,-675.537,0.8559,0
6ACG_36w.pdb,-682.828,0.8574,0
6ACG_37w.pdb,-655.609,0.8568,0
6ACG_38w.pdb,-669.073,0.8584,0
6ACG_39w.pdb,-713.51,0.8552,0
6ACG_3w.pdb,-568.986,0.8568,0
6ACG_40w.pdb,-602.353,0.8573,0
6ACG_41w.pdb,-726.813,0.858,0
6ACG_42w.pdb,-585.969,0.8565,0
6ACG_43w.pdb,-798.647,0.8566,0
6ACG_44w.pdb,-584.705,0.854,0
6ACG_45w.pdb,-777.13,0.8577,0
6ACG_46w.pdb,-726.789,0.8572,0
6ACG_47w.pdb,-546.243,0.8579,0
6ACG_48w.pdb,-700.423,0.8585,0
6ACG_49w.pdb,-751.308,0.8573,1
6ACG_4w.pdb,-806.767,0.856,0
6ACG_50w.pdb,-805.701,0.8558,0
6ACG_5w.pdb,-792.004,0.8574,0
6ACG_6w.pdb,-733.375,0.8563,0
6ACG_7w.pdb,-741.395,0.8575,0
6ACG_8w.pdb,-493.504,0.8562,0
6ACG_9w.pdb,-909.356,0.8567,0
