structure,HADDOCK-score,correlation,atomic-clashes
5GRS_10w.pdb,-2179.026078,0.8814,0
5GRS_11w.pdb,-2153.477284,0.8902,0
5GRS_12w.pdb,-2139.737384,0.8882,0
5GRS_13w.pdb,-2230.0276476,0.8821,0
5GRS_14w.pdb,-2192.679861,0.885,0
5GRS_15w.pdb,-2320.08033,0.8821,0
5GRS_16w.pdb,-2206.340417,0.8913,0
5GRS_17w.pdb,-2213.3009499,0.8821,0
5GRS_18w.pdb,-2205.842677,0.8821,0
5GRS_19w.pdb,-2207.813743,0.8776,0
5GRS_1w.pdb,-2275.600722,0.883,0
5GRS_20w.pdb,-2208.62257,0.8817,0
5GRS_21w.pdb,-2181.477874,0.881,0
5GRS_22w.pdb,-2153.84239,0.8912,0
5GRS_23w.pdb,-2180.693356,0.8811,0
5GRS_24w.pdb,-2244.607003,0.8832,0
5GRS_25w.pdb,-2257.357783,0.8802,0
5GRS_26w.pdb,-2199.473587,0.8804,0
5GRS_27w.pdb,-2125.656314,0.8799,0
5GRS_28w.pdb,-2220.355452,0.8782,0
5GRS_29w.pdb,-2206.618844,0.8817,0
5GRS_2w.pdb,-2286.983512,0.8812,0
5GRS_30w.pdb,-2131.396804,0.8779,0
5GRS_31w.pdb,-2213.976171,0.8822,0
5GRS_32w.pdb,-2150.947501,0.8803,0
5GRS_33w.pdb,-2165.019505,0.8793,0
5GRS_34w.pdb,-2171.310733,0.8805,0
5GRS_35w.pdb,-2143.9284321,0.8793,0
5GRS_36w.pdb,-2135.695782,0.8797,0
5GRS_37w.pdb,-2141.63481,0.8801,0
5GRS_38w.pdb,-2159.824456,0.879,0
5GRS_39w.pdb,-2226.318921,0.8808,0
5GRS_3w.pdb,-2191.2633717,0.8801,0
5GRS_40w.pdb,-2246.328466,0.8822,0
5GRS_41w.pdb,-2255.310096,0.8835,0
5GRS_42w.pdb,-2163.899491,0.8807,0
5GRS_43w.pdb,-2259.504158,0.88,0
5GRS_44w.pdb,-2301.007961,0.8904,1
5GRS_45w.pdb,-2322.694375,0.8803,0
5GRS_46w.pdb,-2104.951882,0.8774,0
5GRS_47w.pdb,-2229.7969809,0.8818,0
5GRS_48w.pdb,-2286.600211,0.8799,0
5GRS_49w.pdb,-2145.2570886,0.8811,0
5GRS_4w.pdb,-2002.844109,0.877,0
5GRS_50w.pdb,-2263.879038,0.8847,0
5GRS_5w.pdb,-2225.9323431,0.8805,0
5GRS_6w.pdb,-2241.472349,0.8807,0
5GRS_7w.pdb,-2201.80038,0.8887,0
5GRS_8w.pdb,-2159.807714,0.8913,0
5GRS_9w.pdb,-2028.059885,0.8772,0
