structure,HADDOCK-score,correlation,atomic-clashes
3J95_10w.pdb,-1335.07559,0.9174,0
3J95_11w.pdb,-1513.75713,0.9207,0
3J95_12w.pdb,-1430.58931,0.919,0
3J95_13w.pdb,-1272.4906,0.9288,0
3J95_14w.pdb,-1334.91996,0.921,0
3J95_15w.pdb,-1425.8128,0.9179,0
3J95_16w.pdb,-1548.1562,0.9212,0
3J95_17w.pdb,-1185.6639,0.9294,0
3J95_18w.pdb,-1476.96613,0.9211,0
3J95_19w.pdb,-1483.19944,0.9216,0
3J95_1w.pdb,-1382.17313,0.9163,0
3J95_20w.pdb,-1324.6078,0.9313,0
3J95_21w.pdb,-1273.2495,0.9314,0
3J95_22w.pdb,-1269.0232,0.9294,1
3J95_23w.pdb,-1369.12192,0.9192,0
3J95_24w.pdb,-1261.6864,0.9272,1
3J95_25w.pdb,-1275.6415,0.9288,0
3J95_26w.pdb,-1468.64183,0.917,0
3J95_27w.pdb,-1266.6063,0.9292,2
3J95_28w.pdb,-1224.4176,0.9298,0
3J95_29w.pdb,-1128.9868,0.9254,0
3J95_2w.pdb,-1356.55954,0.921,0
3J95_30w.pdb,-1242.5984,0.9318,0
3J95_31w.pdb,-1273.4067,0.9305,0
3J95_32w.pdb,-1266.8668,0.9289,0
3J95_33w.pdb,-1410.15093,0.9198,0
3J95_34w.pdb,-1428.40988,0.9192,0
3J95_35w.pdb,-1183.6735,0.9284,1
3J95_36w.pdb,-1245.8011,0.9336,0
3J95_37w.pdb,-1220.1696,0.9271,0
3J95_38w.pdb,-1376.45575,0.9189,0
3J95_39w.pdb,-1178.8747,0.9261,1
3J95_3w.pdb,-1466.76319,0.9197,0
3J95_40w.pdb,-1254.7404,0.9299,0
3J95_41w.pdb,-1421.72695,0.9213,0
3J95_42w.pdb,-1462.85686,0.9189,0
3J95_43w.pdb,-1353.71788,0.9135,0
3J95_44w.pdb,-1424.35395,0.9167,0
3J95_45w.pdb,-1171.9301,0.9286,0
3J95_46w.pdb,-1352.92231,0.9145,0
3J95_47w.pdb,-1321.0623,0.9194,0
3J95_48w.pdb,-1451.12167,0.9184,0
3J95_49w.pdb,-1269.9459,0.9303,0
3J95_4w.pdb,-1311.5606,0.9296,0
3J95_50w.pdb,-1364.04452,0.9185,0
3J95_5w.pdb,-1606.6189,0.9215,0
3J95_6w.pdb,-1227.8944,0.9287,0
3J95_7w.pdb,-1223.62052,0.9383,2
3J95_8w.pdb,-1298.6897,0.9303,2
3J95_9w.pdb,-1372.0573,0.9299,3
