structure,HADDOCK-score,correlation,atomic-clashes
6N7G_10w.pdb,-545.06187,0.908,0
6N7G_11w.pdb,-568.65358,0.908,0
6N7G_12w.pdb,-544.74618,0.9069,0
6N7G_13w.pdb,-515.47845,0.9058,0
6N7G_14w.pdb,-510.43928,0.9053,0
6N7G_15w.pdb,-590.59836,0.9083,0
6N7G_16w.pdb,-598.23515,0.9039,0
6N7G_17w.pdb,-515.49451,0.9063,0
6N7G_18w.pdb,-516.59601,0.9068,0
6N7G_19w.pdb,-563.08599,0.9072,0
6N7G_1w.pdb,-458.58074,0.9171,0
6N7G_20w.pdb,-586.5526,0.9065,0
6N7G_21w.pdb,-597.65107,0.9067,0
6N7G_22w.pdb,-495.5798,0.9184,0
6N7G_23w.pdb,-557.23656,0.9054,0
6N7G_24w.pdb,-551.65848,0.9046,0
6N7G_25w.pdb,-583.87996,0.9071,0
6N7G_26w.pdb,-521.41356,0.9092,0
6N7G_27w.pdb,-538.06889,0.9064,0
6N7G_28w.pdb,-471.36309,0.9166,0
6N7G_29w.pdb,-578.46259,0.9075,0
6N7G_2w.pdb,-502.54875,0.9038,0
6N7G_30w.pdb,-520.28048,0.9092,0
6N7G_31w.pdb,-541.69294,0.9044,0
6N7G_32w.pdb,-563.94708,0.9053,0
6N7G_33w.pdb,-551.27749,0.9051,0
6N7G_34w.pdb,-585.11204,0.9004,0
6N7G_35w.pdb,-555.91049,0.9075,0
6N7G_36w.pdb,-571.35168,0.9036,0
6N7G_37w.pdb,-547.55783,0.906,0
6N7G_38w.pdb,-583.83461,0.9081,0
6N7G_39w.pdb,-571.41999,0.9074,0
6N7G_3w.pdb,1259.9025,0.9234,0
6N7G_40w.pdb,-567.01743,0.9076,0
6N7G_41w.pdb,-565.25408,0.9054,0
6N7G_42w.pdb,-554.13938,0.9077,0
6N7G_43w.pdb,-498.33366,0.9038,0
6N7G_44w.pdb,-613.53688,0.9074,0
6N7G_45w.pdb,-592.30512,0.9058,0
6N7G_46w.pdb,-521.3386,0.9168,0
6N7G_47w.pdb,-560.46499,0.9084,0
6N7G_48w.pdb,-580.00894,0.906,0
6N7G_49w.pdb,-566.85973,0.9019,0
6N7G_4w.pdb,-579.8683,0.906,0
6N7G_50w.pdb,-558.49898,0.9042,0
6N7G_5w.pdb,-582.81922,0.907,0
6N7G_6w.pdb,-572.98626,0.906,0
6N7G_7w.pdb,-586.38461,0.9078,0
6N7G_8w.pdb,-536.91111,0.9024,0
6N7G_9w.pdb,-525.72519,0.9079,0
