structure,HADDOCK-score,atomic-clashes
5WCB_1.pdb,-1827.753,0
5WCB_10.pdb,-1606.6045,1
5WCB_11.pdb,-1672.7177,1
5WCB_12.pdb,-1531.2116,0
5WCB_13.pdb,-1592.1734,2
5WCB_14.pdb,-1558.0984,1
5WCB_15.pdb,-1737.8961,0
5WCB_16.pdb,-1682.6189,1
5WCB_17.pdb,-1731.8498,2
5WCB_18.pdb,-1675.0476,0
5WCB_19.pdb,-1576.4137,0
5WCB_2.pdb,-1613.3575,1
5WCB_20.pdb,-1749.6701,0
5WCB_21.pdb,-1713.1901,0
5WCB_22.pdb,-1452.041,2
5WCB_23.pdb,-1751.2796,0
5WCB_24.pdb,-1688.8088,1
5WCB_25.pdb,-1657.1538,1
5WCB_26.pdb,-1753.9743,0
5WCB_27.pdb,-1776.4697,0
5WCB_28.pdb,-1478.7655,2
5WCB_29.pdb,-1695.3272,1
5WCB_3.pdb,-1451.8641,1
5WCB_30.pdb,-1775.0265,2
5WCB_31.pdb,-1714.1042,1
5WCB_32.pdb,-1611.1595,0
5WCB_33.pdb,-1742.2029,0
5WCB_34.pdb,-1645.4476,0
5WCB_35.pdb,-1666.276,1
5WCB_36.pdb,-1588.6013,0
5WCB_37.pdb,-1781.9151,3
5WCB_38.pdb,-1536.1446,0
5WCB_39.pdb,-1781.0983,0
5WCB_4.pdb,-1426.1375,1
5WCB_40.pdb,-1617.9354,2
5WCB_41.pdb,-1839.7614,0
5WCB_42.pdb,-1713.6655,3
5WCB_43.pdb,-1719.7301,1
5WCB_44.pdb,-1851.615,1
5WCB_45.pdb,-1612.093,1
5WCB_46.pdb,-1688.2366,0
5WCB_47.pdb,-1771.4764,3
5WCB_48.pdb,-1700.7207,4
5WCB_49.pdb,-1692.5855,1
5WCB_5.pdb,-1611.8329,3
5WCB_50.pdb,-1621.0241,0
5WCB_6.pdb,-1717.3534,0
5WCB_7.pdb,-1698.7902,2
5WCB_8.pdb,-1648.3901,5
5WCB_9.pdb,-1561.1215,1
