structure,HADDOCK-score,atomic-clashes
3J96_1.pdb,-7054.7596,8
3J96_10.pdb,-6772.1702,8
3J96_11.pdb,-6875.8436,5
3J96_12.pdb,-6870.9712,6
3J96_13.pdb,-7179.4264,4
3J96_14.pdb,-6647.522,8
3J96_15.pdb,-6936.126,6
3J96_16.pdb,-7313.4978,7
3J96_17.pdb,-6948.0761,6
3J96_18.pdb,-6847.56136,6
3J96_19.pdb,-7147.9522,5
3J96_2.pdb,-7287.923,8
3J96_20.pdb,-6676.5555,7
3J96_21.pdb,-6685.1541,8
3J96_22.pdb,-7221.6059,6
3J96_23.pdb,-7204.7462,8
3J96_24.pdb,-6180.7211,11
3J96_25.pdb,-6097.3692,7
3J96_26.pdb,-7034.4756,4
3J96_27.pdb,-6825.1514,4
3J96_28.pdb,-6794.932,4
3J96_29.pdb,-7035.5926,6
3J96_3.pdb,-6892.378,6
3J96_30.pdb,-6861.0509,5
3J96_31.pdb,-6954.4518,4
3J96_32.pdb,-7339.3619,9
3J96_33.pdb,-6998.2745,5
3J96_34.pdb,-6938.6388,4
3J96_35.pdb,-7241.9071,4
3J96_36.pdb,-7008.5677,7
3J96_37.pdb,-7593.4534,8
3J96_38.pdb,-6982.88715,9
3J96_39.pdb,-6912.3651,4
3J96_4.pdb,-6871.1576,5
3J96_40.pdb,-6261.6247,7
3J96_41.pdb,-7375.9077,7
3J96_42.pdb,-6688.0372,6
3J96_43.pdb,-7252.2748,10
3J96_44.pdb,-7207.0594,4
3J96_45.pdb,-6895.0962,7
3J96_46.pdb,-6993.0628,6
3J96_47.pdb,-6794.5235,6
3J96_48.pdb,-7219.7983,5
3J96_49.pdb,-6788.56437,5
3J96_5.pdb,-7075.5116,7
3J96_50.pdb,-7282.3122,7
3J96_6.pdb,-6939.9477,5
3J96_7.pdb,-6957.9675,7
3J96_8.pdb,-7309.9461,4
3J96_9.pdb,-7318.0686,6
