structure,HADDOCK-score,correlation,atomic-clashes
5HNY_10w.pdb,-306.25384,0.9316,0
5HNY_11w.pdb,-365.709366,0.9308,0
5HNY_12w.pdb,-382.873868,0.9323,1
5HNY_13w.pdb,-382.385449,0.9339,1
5HNY_14w.pdb,-311.35342,0.93,0
5HNY_15w.pdb,-304.591354,0.9279,0
5HNY_16w.pdb,-374.468942,0.9323,0
5HNY_17w.pdb,-324.55153,0.9315,0
5HNY_18w.pdb,-353.83697,0.9301,0
5HNY_19w.pdb,-334.05483,0.9295,0
5HNY_1w.pdb,-364.61695,0.9325,0
5HNY_20w.pdb,-314.462441,0.939,1
5HNY_21w.pdb,-383.918027,0.9321,0
5HNY_22w.pdb,-388.712186,0.9314,2
5HNY_23w.pdb,-360.892935,0.9329,0
5HNY_24w.pdb,-339.17975,0.93,0
5HNY_25w.pdb,-329.695523,0.9309,0
5HNY_26w.pdb,-358.56799,0.9318,0
5HNY_27w.pdb,-281.87574,0.9293,0
5HNY_28w.pdb,-434.610876,0.9345,2
5HNY_29w.pdb,-323.35009,0.9315,1
5HNY_2w.pdb,-385.252071,0.9334,0
5HNY_30w.pdb,-341.18207,0.9322,0
5HNY_31w.pdb,-298.843298,0.9315,0
5HNY_32w.pdb,-389.09633,0.9314,0
5HNY_33w.pdb,-330.670642,0.9302,0
5HNY_34w.pdb,-379.58491,0.9315,1
5HNY_35w.pdb,-314.462441,0.939,1
5HNY_36w.pdb,-336.42313,0.9305,1
5HNY_37w.pdb,-333.12529,0.9317,1
5HNY_38w.pdb,-356.86796,0.9333,3
5HNY_39w.pdb,-386.31861,0.9307,0
5HNY_3w.pdb,-314.462441,0.939,1
5HNY_40w.pdb,-347.776664,0.9326,0
5HNY_41w.pdb,-319.20829,0.9271,0
5HNY_42w.pdb,-346.85614,0.9346,2
5HNY_43w.pdb,-314.462441,0.939,1
5HNY_44w.pdb,-393.9339,0.9317,0
5HNY_45w.pdb,-356.711129,0.9317,2
5HNY_46w.pdb,-329.12646,0.9303,0
5HNY_47w.pdb,-324.238907,0.9321,0
5HNY_48w.pdb,-356.171017,0.9337,0
5HNY_49w.pdb,-366.74035,0.9316,1
5HNY_4w.pdb,-380.54869,0.9297,0
5HNY_50w.pdb,-327.84367,0.9316,0
5HNY_5w.pdb,-377.351416,0.9321,0
5HNY_6w.pdb,-327.27169,0.9304,0
5HNY_7w.pdb,-311.397686,0.9292,0
5HNY_8w.pdb,-366.271165685,0.9319,0
5HNY_9w.pdb,-388.01523,0.9318,0
