structure,HADDOCK-score,correlation,atomic-clashes
3J96_10w.pdb,-3011.8921,0.9201,1
3J96_11w.pdb,-3143.4435,0.9217,1
3J96_12w.pdb,-3081.72258,0.9204,1
3J96_13w.pdb,-3293.17209,0.9233,2
3J96_14w.pdb,-3003.5574,0.921,3
3J96_15w.pdb,-3142.39403,0.9225,3
3J96_16w.pdb,-3225.9819,0.918,0
3J96_17w.pdb,-3113.5161,0.9227,2
3J96_18w.pdb,-3059.98185,0.9217,0
3J96_19w.pdb,-3164.21517,0.9228,4
3J96_1w.pdb,-3131.18617,0.9202,1
3J96_20w.pdb,-2956.4211,0.9213,0
3J96_21w.pdb,-3008.8677,0.9202,1
3J96_22w.pdb,-3189.17781,0.9231,1
3J96_23w.pdb,-3171.8366,0.92,3
3J96_24w.pdb,-2719.56119,0.9127,2
3J96_25w.pdb,-2770.4389,0.9142,3
3J96_26w.pdb,-3172.75815,0.9227,5
3J96_27w.pdb,-3125.62684,0.9212,2
3J96_28w.pdb,-3074.3783,0.9214,3
3J96_29w.pdb,-3157.76973,0.9232,4
3J96_2w.pdb,-3213.46219,0.9215,2
3J96_30w.pdb,-2906.18274,0.9193,3
3J96_31w.pdb,-3108.70271,0.9229,2
3J96_32w.pdb,-3298.75399,0.9235,3
3J96_33w.pdb,-3038.98763,0.9223,3
3J96_34w.pdb,-3097.99599,0.92,2
3J96_35w.pdb,-3173.07603,0.9223,1
3J96_36w.pdb,-3109.525,0.9203,3
3J96_37w.pdb,-3282.47588,0.9233,2
3J96_38w.pdb,-3135.7375,0.922,0
3J96_39w.pdb,-3140.31932,0.9207,1
3J96_3w.pdb,-3094.4408,0.9222,3
3J96_40w.pdb,-2738.58441,0.9132,1
3J96_41w.pdb,-3267.7975,0.9232,2
3J96_42w.pdb,-2930.70856,0.9188,2
3J96_43w.pdb,-3182.8072,0.9221,2
3J96_44w.pdb,-3195.8697,0.9224,1
3J96_45w.pdb,-3052.24617,0.9209,0
3J96_46w.pdb,-3120.5183,0.9214,1
3J96_47w.pdb,-3099.72507,0.9218,3
3J96_48w.pdb,-3176.36773,0.9213,0
3J96_49w.pdb,-3060.84957,0.9218,3
3J96_4w.pdb,-3069.37499,0.9212,2
3J96_50w.pdb,-3202.4987,0.9231,0
3J96_5w.pdb,-3154.94677,0.923,1
3J96_6w.pdb,-3082.2065,0.9212,2
3J96_7w.pdb,-3056.12498,0.9216,1
3J96_8w.pdb,-3205.2032,0.9205,3
3J96_9w.pdb,-3186.33824,0.9227,1
