structure,HADDOCK-score,correlation,atomic-clashes
6C3P_10w.pdb,-2052.57497,0.5262,0
6C3P_11w.pdb,-1991.677,0.5344,1
6C3P_12w.pdb,-1951.7188,0.5282,1
6C3P_13w.pdb,-2000.8152,0.5316,2
6C3P_14w.pdb,-2009.68512,0.5316,0
6C3P_15w.pdb,-2003.4303,0.5257,1
6C3P_16w.pdb,-1804.1199,0.5164,0
6C3P_17w.pdb,-1960.0287,0.5314,0
6C3P_18w.pdb,-2061.0253,0.534,2
6C3P_19w.pdb,-1909.89926,0.5286,0
6C3P_1w.pdb,-1976.80376,0.5368,0
6C3P_20w.pdb,-1998.7785,0.5262,1
6C3P_21w.pdb,-2118.2951,0.5331,0
6C3P_22w.pdb,-2001.1966,0.5292,0
6C3P_23w.pdb,-2053.00063,0.5337,1
6C3P_24w.pdb,-1960.4975,0.5222,0
6C3P_25w.pdb,-2061.4885,0.5284,0
6C3P_26w.pdb,-2017.6335,0.5386,0
6C3P_27w.pdb,-1951.271,0.5208,1
6C3P_28w.pdb,-1890.74543,0.5138,0
6C3P_29w.pdb,-2052.6095,0.5328,2
6C3P_2w.pdb,-1931.1239,0.5174,0
6C3P_30w.pdb,-2131.63492,0.5285,1
6C3P_31w.pdb,-2067.88007,0.5325,2
6C3P_32w.pdb,-2063.1999,0.5196,0
6C3P_33w.pdb,-2082.106,0.5344,1
6C3P_34w.pdb,-1998.74283,0.5395,0
6C3P_35w.pdb,-2134.668,0.5373,1
6C3P_36w.pdb,-2139.9881,0.5262,2
6C3P_37w.pdb,-1977.0853,0.5185,2
6C3P_38w.pdb,-2056.73209,0.5353,0
6C3P_39w.pdb,-1982.90537,0.5346,0
6C3P_3w.pdb,-2023.85833,0.5373,2
6C3P_40w.pdb,-1953.6255,0.5376,1
6C3P_41w.pdb,-2028.0769,0.5374,1
6C3P_42w.pdb,-1973.4475,0.5326,0
6C3P_43w.pdb,-1990.53711,0.5389,0
6C3P_44w.pdb,-2078.82851,0.5325,0
6C3P_45w.pdb,-2088.0524,0.5287,0
6C3P_46w.pdb,-2045.4576,0.5318,1
6C3P_47w.pdb,-1952.4276,0.5206,1
6C3P_48w.pdb,-1890.26933,0.5145,1
6C3P_49w.pdb,-1963.6798,0.5213,0
6C3P_4w.pdb,-1800.9534,0.5089,4
6C3P_50w.pdb,-2103.016,0.539,2
6C3P_5w.pdb,-2083.8157,0.5329,3
6C3P_6w.pdb,-2012.16343,0.5352,1
6C3P_7w.pdb,-1925.90227,0.5227,0
6C3P_8w.pdb,-2052.0848,0.5315,1
6C3P_9w.pdb,-1885.7439,0.5164,1
