structure,HADDOCK-score,correlation,atomic-clashes
6UBY_10w.pdb,-1095.686559,0.9542,0
6UBY_11w.pdb,-1151.859597,0.955,0
6UBY_12w.pdb,-1104.045621,0.9551,0
6UBY_13w.pdb,-1073.30089,0.9538,0
6UBY_14w.pdb,-1130.796565,0.9558,0
6UBY_15w.pdb,-1070.19841,0.9543,0
6UBY_16w.pdb,-1079.10267,0.9538,0
6UBY_17w.pdb,-1108.259018,0.9543,0
6UBY_18w.pdb,-1124.81679,0.9542,0
6UBY_19w.pdb,-1075.510389,0.9542,0
6UBY_1w.pdb,-1158.779778,0.956,0
6UBY_20w.pdb,-1094.403877,0.9549,0
6UBY_21w.pdb,-1106.25925,0.953,1
6UBY_22w.pdb,-1109.411388,0.9552,1
6UBY_23w.pdb,990.0581,0.9316,0
6UBY_24w.pdb,-1115.927976,0.9551,0
6UBY_25w.pdb,-1122.416498,0.9552,0
6UBY_26w.pdb,-1121.451749,0.9548,0
6UBY_27w.pdb,-1138.82196,0.9531,0
6UBY_28w.pdb,-1093.30575,0.9533,0
6UBY_29w.pdb,-1119.319375,0.956,0
6UBY_2w.pdb,-1113.484348,0.9542,0
6UBY_30w.pdb,-1079.592804,0.954,0
6UBY_31w.pdb,-1140.346199,0.9557,0
6UBY_32w.pdb,-1098.076489,0.9546,0
6UBY_33w.pdb,-1146.416482,0.9554,0
6UBY_34w.pdb,-1158.626431,0.9545,0
6UBY_35w.pdb,-1099.54687,0.9538,2
6UBY_36w.pdb,-1111.116456,0.9561,0
6UBY_37w.pdb,-1045.282516,0.9534,0
6UBY_38w.pdb,-1168.157723,0.956,0
6UBY_39w.pdb,-1092.494905,0.954,0
6UBY_3w.pdb,-1116.98027,0.9552,0
6UBY_40w.pdb,-1142.37989,0.9516,0
6UBY_41w.pdb,-1127.855695,0.9561,0
6UBY_42w.pdb,-1155.014991,0.9548,0
6UBY_43w.pdb,-1106.469563,0.9549,0
6UBY_44w.pdb,-1011.03297,0.9529,0
6UBY_45w.pdb,-1120.209316,0.9547,0
6UBY_46w.pdb,-1130.512535,0.9557,0
6UBY_47w.pdb,-1099.870742,0.9557,0
6UBY_48w.pdb,-1107.577805,0.9541,0
6UBY_49w.pdb,-1104.07039,0.9536,1
6UBY_4w.pdb,-1073.750554,0.954,0
6UBY_50w.pdb,-1126.279829,0.9542,0
6UBY_5w.pdb,-1169.37126,0.9539,0
6UBY_6w.pdb,-1142.336141,0.9528,0
6UBY_7w.pdb,-1136.26969,0.9558,0
6UBY_8w.pdb,-1128.987472,0.9553,0
6UBY_9w.pdb,-1107.100629,0.952,0
