structure,HADDOCK-score,correlation,atomic-clashes
6IRF_10w.pdb,-1635.30856,0.8839,0
6IRF_11w.pdb,-1471.96016,0.8823,0
6IRF_12w.pdb,-1588.01563,0.887,2
6IRF_13w.pdb,-1534.43663,0.884,0
6IRF_14w.pdb,-1608.13398,0.8842,2
6IRF_15w.pdb,-1615.54633,0.8836,2
6IRF_16w.pdb,-1507.09333,0.8831,1
6IRF_17w.pdb,-1647.26152,0.8833,2
6IRF_18w.pdb,-1596.74091,0.882,1
6IRF_19w.pdb,-1559.51805,0.8849,0
6IRF_1w.pdb,-1573.6031,0.8794,0
6IRF_20w.pdb,-1594.04512,0.8843,0
6IRF_21w.pdb,-1584.51741,0.8828,1
6IRF_22w.pdb,-1598.27585,0.8875,2
6IRF_23w.pdb,-1561.27324,0.8821,2
6IRF_24w.pdb,-1531.0481,0.8838,1
6IRF_25w.pdb,-1646.06611,0.886,0
6IRF_26w.pdb,-1592.43452,0.8866,2
6IRF_27w.pdb,-1577.7463,0.8833,1
6IRF_28w.pdb,-1652.69727,0.8827,2
6IRF_29w.pdb,-1626.68509,0.8817,2
6IRF_2w.pdb,-1586.57745,0.8831,0
6IRF_30w.pdb,-1586.99574,0.8874,2
6IRF_3w.pdb,-1544.51506,0.8829,2
6IRF_4w.pdb,-1603.26214,0.8874,2
6IRF_5w.pdb,-1572.31094,0.8846,0
6IRF_6w.pdb,-1549.16,0.8826,2
6IRF_7w.pdb,-1638.19798,0.8816,1
6IRF_8w.pdb,-1627.56323,0.8845,0
6IRF_9w.pdb,-1633.41621,0.8831,0
