structure,HADDOCK-score,correlation,atomic-clashes
3J96_10w.pdb,-3002.6479,0.9208,0
3J96_11w.pdb,-3221.05879,0.9226,0
3J96_12w.pdb,-2679.74335,0.9135,2
3J96_13w.pdb,-3117.3461,0.9198,1
3J96_14w.pdb,-3114.93922,0.9231,3
3J96_15w.pdb,-2973.1024,0.9212,3
3J96_16w.pdb,-3044.0765,0.9215,1
3J96_17w.pdb,-3155.9558,0.9219,2
3J96_18w.pdb,-2774.1384,0.9121,0
3J96_19w.pdb,-3061.552,0.9233,1
3J96_1w.pdb,-3023.7019,0.922,0
3J96_20w.pdb,-3047.16039,0.9216,4
3J96_21w.pdb,-2927.8881,0.9197,2
3J96_22w.pdb,-3093.3893,0.9223,2
3J96_23w.pdb,-3079.15082,0.9215,3
3J96_24w.pdb,-3156.31641,0.9214,1
3J96_25w.pdb,-3034.27271,0.9202,0
3J96_26w.pdb,-2999.2534,0.9185,1
3J96_27w.pdb,-2847.18103,0.9192,3
3J96_28w.pdb,-2818.02544,0.9127,1
3J96_29w.pdb,-3211.86494,0.9234,1
3J96_2w.pdb,-3043.7686,0.9211,0
3J96_30w.pdb,-3033.4397,0.9198,1
3J96_31w.pdb,-2934.54864,0.919,0
3J96_32w.pdb,-2655.57584,0.9141,2
3J96_33w.pdb,-3025.6816,0.9222,1
3J96_34w.pdb,-3098.7363,0.922,3
3J96_35w.pdb,-2999.46483,0.9208,0
3J96_36w.pdb,-2936.5143,0.9197,0
3J96_37w.pdb,-3146.15629,0.9199,0
3J96_38w.pdb,-3130.31766,0.9226,2
3J96_39w.pdb,-3219.51135,0.9221,3
3J96_3w.pdb,-3071.43407,0.9226,0
3J96_40w.pdb,-3043.7323,0.9224,1
3J96_41w.pdb,-3071.42384,0.9209,0
3J96_42w.pdb,-3062.5313,0.919,1
3J96_43w.pdb,-3039.42793,0.9224,2
3J96_44w.pdb,-3102.90672,0.9215,1
3J96_45w.pdb,-3079.19274,0.921,2
3J96_46w.pdb,-3015.41085,0.9219,2
3J96_47w.pdb,-2961.13386,0.918,1
3J96_48w.pdb,-3116.53611,0.9206,1
3J96_49w.pdb,-3009.5863,0.9206,2
3J96_4w.pdb,-3019.4189,0.9215,1
3J96_50w.pdb,-2983.6885,0.918,2
3J96_5w.pdb,-2996.2745,0.9197,0
3J96_6w.pdb,-2947.51004,0.9191,3
3J96_7w.pdb,-3100.81064,0.9224,1
3J96_8w.pdb,-2154.1419,0.894,0
3J96_9w.pdb,-2988.17491,0.9207,5
