structure,HADDOCK-score,correlation,atomic-clashes
6UC0_10w.pdb,-909.2237,0.9259,0
6UC0_11w.pdb,-1058.4784,0.9291,1
6UC0_12w.pdb,-1132.3661,0.9291,0
6UC0_13w.pdb,-1121.85,0.9291,0
6UC0_14w.pdb,-1116.0569,0.9259,0
6UC0_15w.pdb,-1086.4355,0.927,1
6UC0_16w.pdb,-1101.3335,0.9291,0
6UC0_17w.pdb,-1161.6182,0.9284,0
6UC0_18w.pdb,-1001.9601,0.9289,0
6UC0_19w.pdb,-1099.3432,0.9267,1
6UC0_1w.pdb,-1010.149,0.9297,0
6UC0_20w.pdb,-1018.02992,0.9261,0
6UC0_21w.pdb,-1031.2103,0.9258,0
6UC0_22w.pdb,-1008.3804,0.926,0
6UC0_23w.pdb,-1046.1531,0.9306,0
6UC0_24w.pdb,-1034.7541,0.9273,0
6UC0_25w.pdb,-1056.5068,0.9265,0
6UC0_26w.pdb,-1032.8488,0.9276,1
6UC0_27w.pdb,-1045.5367,0.928,1
6UC0_28w.pdb,-1153.5576,0.9245,0
6UC0_29w.pdb,-1099.7423,0.9291,0
6UC0_2w.pdb,-1046.1768,0.9266,0
6UC0_30w.pdb,-1043.2967,0.9269,0
6UC0_31w.pdb,-1039.358,0.9269,0
6UC0_32w.pdb,-1051.7293,0.927,0
6UC0_33w.pdb,-1093.3995,0.9256,0
6UC0_34w.pdb,-1041.3244,0.9264,0
6UC0_35w.pdb,-945.4076,0.9257,0
6UC0_36w.pdb,-1166.9461,0.9258,0
6UC0_37w.pdb,-975.621,0.9263,1
6UC0_38w.pdb,-1010.1538,0.927,1
6UC0_39w.pdb,-996.5615,0.927,0
6UC0_3w.pdb,-1094.3874,0.9294,0
6UC0_40w.pdb,-1110.1157,0.9273,0
6UC0_41w.pdb,-970.8374,0.9271,0
6UC0_42w.pdb,-997.2831,0.9266,1
6UC0_43w.pdb,-1052.0074,0.9264,0
6UC0_44w.pdb,-1062.0629,0.9287,1
6UC0_45w.pdb,-1023.5617,0.9281,1
6UC0_46w.pdb,-995.82207,0.9254,0
6UC0_47w.pdb,-1056.9047,0.9269,0
6UC0_48w.pdb,-950.3893,0.9267,0
6UC0_49w.pdb,-1042.1349,0.9281,0
6UC0_4w.pdb,-1019.896,0.9283,0
6UC0_50w.pdb,-955.55503,0.9252,0
6UC0_5w.pdb,-1083.7297,0.9276,1
6UC0_6w.pdb,-1084.1266,0.9274,0
6UC0_7w.pdb,-1072.9083,0.9275,0
6UC0_8w.pdb,-1004.4327,0.9278,0
6UC0_9w.pdb,-1007.8263,0.9266,0
