structure,HADDOCK-score,correlation,atomic-clashes
6UBY_10w.pdb,-1148.241837,,0
6UBY_11w.pdb,-1137.791613,,0
6UBY_12w.pdb,-1126.140242,,0
6UBY_13w.pdb,-1139.049004,,0
6UBY_14w.pdb,-1153.807261,,0
6UBY_15w.pdb,-1143.299287,,0
6UBY_16w.pdb,-1143.279419,,0
6UBY_17w.pdb,-1160.293022,,0
6UBY_18w.pdb,-1144.719133,,0
6UBY_19w.pdb,-1135.696801,,0
6UBY_1w.pdb,-1140.285389,,0
6UBY_20w.pdb,-1159.206783,,0
6UBY_21w.pdb,-1149.396089,,0
6UBY_22w.pdb,-1153.169415,,0
6UBY_23w.pdb,-1147.617885,,0
6UBY_24w.pdb,-1132.925738,,0
6UBY_25w.pdb,-1152.13557,,0
6UBY_26w.pdb,-1140.892595,,0
6UBY_27w.pdb,-1142.893912,,0
6UBY_28w.pdb,-1136.300766,,0
6UBY_29w.pdb,-1145.49003,,0
6UBY_2w.pdb,-1153.025698,,0
6UBY_30w.pdb,-1141.676107,,0
6UBY_31w.pdb,-1149.715811,,0
6UBY_32w.pdb,-1147.838701,,0
6UBY_33w.pdb,-1141.342831,,0
6UBY_34w.pdb,-1158.914693,,0
6UBY_35w.pdb,-1127.089777,,0
6UBY_36w.pdb,-1157.298512,,0
6UBY_37w.pdb,-1139.714664,,0
6UBY_38w.pdb,-1148.105579,,0
6UBY_39w.pdb,-1131.614928,,0
6UBY_3w.pdb,-1147.032462,,0
6UBY_40w.pdb,-1138.854539,,0
6UBY_41w.pdb,-1144.73165,,0
6UBY_42w.pdb,-1141.85307,,0
6UBY_43w.pdb,-1151.266061,,0
6UBY_44w.pdb,-1135.496,,0
6UBY_45w.pdb,-1126.32171,,0
6UBY_46w.pdb,-1144.630653,,0
6UBY_47w.pdb,-1166.859708,,0
6UBY_48w.pdb,-1144.33702,,0
6UBY_49w.pdb,-1134.444132,,0
6UBY_4w.pdb,-1145.757702,,0
6UBY_50w.pdb,-1147.582518,,0
6UBY_5w.pdb,-1139.063979,,0
6UBY_6w.pdb,-1143.287304,,0
6UBY_7w.pdb,-1139.355254,,0
6UBY_8w.pdb,-1145.967813,,0
6UBY_9w.pdb,-1139.475165,,0
