structure,HADDOCK-score,correlation,atomic-clashes
6IRF_10w.pdb,-1505.69502,0.8889,0
6IRF_11w.pdb,-1508.5717,0.8885,0
6IRF_12w.pdb,-1496.91712,0.8891,0
6IRF_13w.pdb,-1502.09915,0.889,0
6IRF_14w.pdb,-1538.68723,0.889,0
6IRF_15w.pdb,-1502.5878,0.889,0
6IRF_16w.pdb,-1514.1301,0.889,0
6IRF_17w.pdb,-1503.84564,0.8888,0
6IRF_18w.pdb,-1533.06618,0.8888,0
6IRF_19w.pdb,-1521.4164,0.8892,0
6IRF_1w.pdb,-1504.72818,0.8888,0
6IRF_20w.pdb,-1497.86466,0.8886,0
6IRF_21w.pdb,-1534.31554,0.8882,0
6IRF_22w.pdb,-1520.57179,0.8888,0
6IRF_23w.pdb,-1504.32543,0.8892,0
6IRF_24w.pdb,-1523.0676,0.8892,0
6IRF_25w.pdb,-1507.00111,0.8889,0
6IRF_26w.pdb,-1520.87001,0.8887,0
6IRF_27w.pdb,-1507.7755,0.8888,0
6IRF_28w.pdb,-1501.50206,0.8891,0
6IRF_29w.pdb,-1505.70755,0.8886,0
6IRF_2w.pdb,-1515.8378,0.8886,0
6IRF_30w.pdb,-1515.02971,0.8891,0
6IRF_31w.pdb,-1521.05447,0.8887,0
6IRF_32w.pdb,-1489.9165,0.8887,0
6IRF_33w.pdb,-1503.4183,0.8887,0
6IRF_34w.pdb,-1488.01635,0.8889,0
6IRF_35w.pdb,-1518.33259,0.889,0
6IRF_36w.pdb,-1522.005,0.8892,0
6IRF_37w.pdb,-1499.1978,0.8889,0
6IRF_38w.pdb,-1498.79196,0.8882,0
6IRF_39w.pdb,-1516.8504,0.8888,0
6IRF_3w.pdb,-1498.5278,0.8883,0
6IRF_40w.pdb,-1523.66761,0.8891,0
6IRF_41w.pdb,-1525.39113,0.8886,0
6IRF_42w.pdb,-1503.39758,0.8885,0
6IRF_43w.pdb,-1508.16221,0.8889,0
6IRF_44w.pdb,-1516.61167,0.8881,0
6IRF_45w.pdb,-1510.38551,0.889,0
6IRF_46w.pdb,-1502.31147,0.889,0
6IRF_47w.pdb,-1508.25026,0.8889,0
6IRF_48w.pdb,-1527.06681,0.8884,0
6IRF_49w.pdb,-1507.7902,0.889,0
6IRF_4w.pdb,-1497.543,0.8885,0
6IRF_50w.pdb,-1506.3161,0.8887,0
6IRF_5w.pdb,-1508.75253,0.889,0
6IRF_6w.pdb,-1529.02934,0.8891,0
6IRF_7w.pdb,-1526.4359,0.8888,0
6IRF_8w.pdb,-1518.88341,0.8889,0
6IRF_9w.pdb,-1502.1739,0.889,0
