structure,HADDOCK-score,atomic-clashes
6ENY_10.pdb,-990.0009,0
6ENY_11.pdb,-996.0991,0
6ENY_12.pdb,-849.5156,0
6ENY_13.pdb,-972.0581,1
6ENY_14.pdb,-828.9809,0
6ENY_15.pdb,-927.2323,0
6ENY_16.pdb,-869.8599,0
6ENY_17.pdb,-1008.0105,1
6ENY_18.pdb,-988.7281,1
6ENY_19.pdb,-1006.4695,1
6ENY_1.pdb,-989.4087,0
6ENY_20.pdb,-984.5038,0
6ENY_21.pdb,-928.7958,0
6ENY_22.pdb,-1047.6528,1
6ENY_23.pdb,-990.063,1
6ENY_24.pdb,-1018.2294,0
6ENY_25.pdb,-954.7091,1
6ENY_26.pdb,-974.0736,0
6ENY_27.pdb,-950.5533,1
6ENY_28.pdb,-1001.6147,0
6ENY_29.pdb,-994.9694,1
6ENY_2.pdb,-970.7838,1
6ENY_30.pdb,-1024.3932,1
6ENY_31.pdb,-994.7444,0
6ENY_32.pdb,-785.6145,1
6ENY_33.pdb,-876.8557,0
6ENY_34.pdb,-994.5014,1
6ENY_35.pdb,-987.7809,1
6ENY_36.pdb,-972.039,0
6ENY_37.pdb,-998.6292,0
6ENY_38.pdb,-984.8952,1
6ENY_39.pdb,-960.4542,0
6ENY_3.pdb,-1018.5282,1
6ENY_40.pdb,-1032.0595,0
6ENY_41.pdb,-987.1976,1
6ENY_42.pdb,-861.9958,0
6ENY_43.pdb,-972.1412,0
6ENY_44.pdb,-1044.4283,3
6ENY_45.pdb,-827.0366,0
6ENY_46.pdb,-846.0701,0
6ENY_47.pdb,-953.234,0
6ENY_48.pdb,-960.8938,1
6ENY_49.pdb,-988.8719,1
6ENY_4.pdb,-1028.1715,0
6ENY_50.pdb,-1037.0869,0
6ENY_5.pdb,-1017.1625,0
6ENY_6.pdb,-1007.404,0
6ENY_7.pdb,-1040.4761,1
6ENY_8.pdb,-856.2117,0
6ENY_9.pdb,-985.8566,0
