structure,HADDOCK-score,atomic-clashes
3J96_1.pdb,-8198.0212,8
3J96_10.pdb,-7762.5319,6
3J96_11.pdb,-8467.3719,6
3J96_12.pdb,-8167.3491,5
3J96_13.pdb,-8009.7781,3
3J96_14.pdb,-7758.5712,9
3J96_15.pdb,-7801.26889,2
3J96_16.pdb,-7935.6865,9
3J96_17.pdb,-7834.8987,8
3J96_18.pdb,-7968.20458,6
3J96_19.pdb,-8031.13113,6
3J96_2.pdb,-7910.2485,7
3J96_20.pdb,-8176.0815,6
3J96_21.pdb,-8015.4545,9
3J96_22.pdb,-8439.8543,7
3J96_23.pdb,-7930.3645,6
3J96_24.pdb,-8401.4767,6
3J96_25.pdb,-8230.9034,5
3J96_26.pdb,-8044.2588,7
3J96_27.pdb,-8257.5663,7
3J96_28.pdb,-8260.1647,3
3J96_29.pdb,-8087.021,6
3J96_3.pdb,-8336.4757,6
3J96_30.pdb,-7978.6734,5
3J96_31.pdb,-7947.33153,4
3J96_32.pdb,-8077.5198,10
3J96_33.pdb,-8069.5248,5
3J96_34.pdb,-7829.9638,7
3J96_35.pdb,-8214.4134,6
3J96_36.pdb,-8214.80621,5
3J96_37.pdb,-8282.2706,6
3J96_38.pdb,-8149.7989,4
3J96_39.pdb,-8194.89387,7
3J96_4.pdb,-7767.90698,7
3J96_40.pdb,-8387.2183,6
3J96_41.pdb,-8343.5751,3
3J96_42.pdb,-8058.3712,4
3J96_43.pdb,-7988.78053,8
3J96_44.pdb,-8029.8963,6
3J96_45.pdb,-8383.27135,8
3J96_46.pdb,-7949.977,4
3J96_47.pdb,-8057.1383,8
3J96_48.pdb,-7918.0582,5
3J96_49.pdb,-8255.5936,5
3J96_5.pdb,-8038.79867,12
3J96_50.pdb,-8112.33105,14
3J96_6.pdb,-7982.4747,6
3J96_7.pdb,-8254.8894,5
3J96_8.pdb,-7918.4316,5
3J96_9.pdb,-8087.3513,6
