structure,HADDOCK-score,atomic-clashes
6N1Q_1.pdb,4340.582,45
6N1Q_10.pdb,2558.9783,35
6N1Q_11.pdb,4457.3691,46
6N1Q_12.pdb,2748.9424,33
6N1Q_13.pdb,2556.0986,32
6N1Q_14.pdb,4401.9491,44
6N1Q_15.pdb,2852.5789,33
6N1Q_16.pdb,-747.5607,12
6N1Q_17.pdb,2869.627,34
6N1Q_18.pdb,4417.6707,43
6N1Q_19.pdb,4309.0087,46
6N1Q_2.pdb,992.6453,24
6N1Q_20.pdb,3156.2316,35
6N1Q_21.pdb,4489.5372,43
6N1Q_22.pdb,909.7873,23
6N1Q_23.pdb,-760.8653,12
6N1Q_24.pdb,2843.9798,31
6N1Q_25.pdb,4330.6807,42
6N1Q_26.pdb,4264.5206,44
6N1Q_27.pdb,927.0899,23
6N1Q_28.pdb,2505.7148,35
6N1Q_29.pdb,4311.5176,43
6N1Q_3.pdb,4543.3948,46
6N1Q_30.pdb,4241.3594,45
6N1Q_31.pdb,4452.3864,44
6N1Q_32.pdb,4405.2469,45
6N1Q_33.pdb,2819.1032,34
6N1Q_34.pdb,4375.3095,46
6N1Q_35.pdb,2851.1635,34
6N1Q_36.pdb,2648.3441,33
6N1Q_37.pdb,4402.8916,41
6N1Q_38.pdb,4212.4801,42
6N1Q_39.pdb,-2293.592,0
6N1Q_4.pdb,2687.4107,34
6N1Q_40.pdb,4451.3618,43
6N1Q_41.pdb,2741.1951,32
6N1Q_42.pdb,795.007,22
6N1Q_43.pdb,4355.9764,44
6N1Q_44.pdb,4588.8653,43
6N1Q_45.pdb,2470.939,33
6N1Q_46.pdb,4481.348,44
6N1Q_47.pdb,4794.3288,44
6N1Q_48.pdb,4317.4064,43
6N1Q_49.pdb,2717.0089,33
6N1Q_5.pdb,4386.386,43
6N1Q_50.pdb,4396.5353,43
6N1Q_6.pdb,4480.4192,43
6N1Q_7.pdb,1216.1883,23
6N1Q_8.pdb,4395.387,46
6N1Q_9.pdb,2840.5897,34
