structure,HADDOCK-score,correlation
3J96_1.pdb,-8198.0212,0.9267
3J96_10.pdb,-7762.5319,0.9266
3J96_11.pdb,-8467.3719,0.9275
3J96_12.pdb,-8167.3491,0.928
3J96_13.pdb,-8009.7781,0.9267
3J96_14.pdb,-7758.5712,0.9257
3J96_15.pdb,-7801.26889,0.9263
3J96_16.pdb,-7935.6865,0.9287
3J96_17.pdb,-7834.8987,0.9344
3J96_18.pdb,-7968.20458,0.9277
3J96_19.pdb,-8031.13113,0.9273
3J96_2.pdb,-7910.2485,0.9261
3J96_20.pdb,-8176.0815,0.9278
3J96_21.pdb,-8015.4545,0.9273
3J96_22.pdb,-8439.8543,0.9276
3J96_23.pdb,-7930.3645,0.9264
3J96_24.pdb,-8401.4767,0.9288
3J96_25.pdb,-8230.9034,0.9266
3J96_26.pdb,-8044.2588,0.9279
3J96_27.pdb,-8257.5663,0.9286
3J96_28.pdb,-8260.1647,0.9283
3J96_29.pdb,-8087.021,0.9277
3J96_3.pdb,-8336.4757,0.9272
3J96_30.pdb,-7978.6734,0.9262
3J96_31.pdb,-7947.33153,0.9255
3J96_32.pdb,-8077.5198,0.9279
3J96_33.pdb,-8069.5248,0.9275
3J96_34.pdb,-7829.9638,0.9271
3J96_35.pdb,-8214.4134,0.9274
3J96_36.pdb,-8214.80621,0.9281
3J96_37.pdb,-8282.2706,0.9269
3J96_38.pdb,-8149.7989,0.9275
3J96_39.pdb,-8194.89387,0.9265
3J96_4.pdb,-7767.90698,0.9272
3J96_40.pdb,-8387.2183,0.9266
3J96_41.pdb,-8343.5751,0.9281
3J96_42.pdb,-8058.3712,0.9268
3J96_43.pdb,-7988.78053,0.9264
3J96_44.pdb,-8029.8963,0.9258
3J96_45.pdb,-8383.27135,0.9283
3J96_46.pdb,-7949.977,0.9283
3J96_47.pdb,-8057.1383,0.9277
3J96_48.pdb,-7918.0582,0.929
3J96_49.pdb,-8255.5936,0.9273
3J96_5.pdb,-8038.79867,0.9261
3J96_50.pdb,-8112.33105,0.9289
3J96_6.pdb,-7982.4747,0.9275
3J96_7.pdb,-8254.8894,0.9276
3J96_8.pdb,-7918.4316,0.9273
3J96_9.pdb,-8087.3513,0.9267
