structure,HADDOCK-score,atomic-clashes
6N8Z_1.pdb,-5514.4066,14
6N8Z_10.pdb,-5418.5222,12
6N8Z_11.pdb,-5494.208,21
6N8Z_12.pdb,-5761.1998,16
6N8Z_13.pdb,-5983.941,11
6N8Z_14.pdb,-5201.5969,16
6N8Z_15.pdb,-5147.1852,12
6N8Z_16.pdb,-5383.2802,8
6N8Z_17.pdb,-5506.7231,13
6N8Z_18.pdb,-5418.6588,15
6N8Z_19.pdb,-5439.2386,16
6N8Z_2.pdb,-5743.6336,14
6N8Z_20.pdb,-5497.8641,19
6N8Z_21.pdb,-5544.2901,12
6N8Z_22.pdb,-5821.4359,13
6N8Z_23.pdb,-5441.2631,12
6N8Z_24.pdb,-5479.1819,12
6N8Z_25.pdb,-5533.3968,12
6N8Z_26.pdb,-5719.3921,14
6N8Z_27.pdb,-5397.1722,12
6N8Z_28.pdb,-5760.1086,17
6N8Z_29.pdb,-5395.8242,12
6N8Z_3.pdb,-5462.4326,19
6N8Z_30.pdb,-5614.7502,16
6N8Z_31.pdb,-5275.6456,16
6N8Z_32.pdb,-5373.7042,16
6N8Z_33.pdb,-5988.5447,15
6N8Z_34.pdb,-5743.8223,18
6N8Z_35.pdb,-5226.9863,13
6N8Z_36.pdb,-5375.9284,13
6N8Z_37.pdb,-5537.516,19
6N8Z_38.pdb,-5616.3978,11
6N8Z_39.pdb,-6058.015,18
6N8Z_4.pdb,-5604.5122,14
6N8Z_40.pdb,-5934.3934,15
6N8Z_41.pdb,-5375.3278,15
6N8Z_42.pdb,-5723.5421,17
6N8Z_43.pdb,-5501.2855,14
6N8Z_44.pdb,-4887.1116,17
6N8Z_45.pdb,-5303.4921,16
6N8Z_46.pdb,-5708.6622,13
6N8Z_47.pdb,-5461.3926,20
6N8Z_48.pdb,-5326.266,15
6N8Z_49.pdb,-5309.7136,15
6N8Z_5.pdb,-5465.352,12
6N8Z_50.pdb,-5291.2743,17
6N8Z_6.pdb,-5662.4849,13
6N8Z_7.pdb,-5112.6158,19
6N8Z_8.pdb,-5636.0394,15
6N8Z_9.pdb,-5550.0897,13
