structure,HADDOCK-score,atomic-clashes
6IRF_1.pdb,-2164.1384,0
6IRF_10.pdb,-2567.2237,0
6IRF_11.pdb,-2645.2927,0
6IRF_12.pdb,-2423.8361,1
6IRF_13.pdb,-2568.6226,0
6IRF_14.pdb,-2495.571,1
6IRF_15.pdb,-2509.4316,0
6IRF_16.pdb,-2348.4332,0
6IRF_17.pdb,-2440.1091,1
6IRF_18.pdb,-2652.9038,0
6IRF_19.pdb,-2556.4817,1
6IRF_2.pdb,-2507.93,0
6IRF_20.pdb,-2700.2767,0
6IRF_21.pdb,-2550.2382,0
6IRF_22.pdb,-2366.8663,0
6IRF_23.pdb,-2707.4138,0
6IRF_24.pdb,-2606.3027,0
6IRF_25.pdb,-2527.5184,0
6IRF_26.pdb,-2429.5325,0
6IRF_27.pdb,-2459.4063,0
6IRF_28.pdb,-2570.501,0
6IRF_29.pdb,-2528.0615,0
6IRF_3.pdb,-2513.4018,0
6IRF_30.pdb,-2450.7704,0
6IRF_31.pdb,-2695.9786,1
6IRF_32.pdb,-2577.9753,0
6IRF_33.pdb,-2515.6079,1
6IRF_34.pdb,-2606.9939,0
6IRF_35.pdb,-2547.6406,0
6IRF_36.pdb,-2641.8715,0
6IRF_37.pdb,-2417.4403,2
6IRF_38.pdb,-2431.8875,0
6IRF_39.pdb,-2500.1519,1
6IRF_4.pdb,-2565.2429,0
6IRF_40.pdb,-2365.0667,0
6IRF_41.pdb,-2387.1967,0
6IRF_42.pdb,-2504.8887,1
6IRF_43.pdb,-2642.3131,0
6IRF_44.pdb,-2548.0176,0
6IRF_45.pdb,-2519.1337,0
6IRF_46.pdb,-2614.6808,0
6IRF_47.pdb,-2551.4023,0
6IRF_48.pdb,-2478.8882,0
6IRF_49.pdb,-2468.6799,0
6IRF_5.pdb,-2570.8139,0
6IRF_50.pdb,-2539.6528,1
6IRF_6.pdb,-2702.4389,0
6IRF_7.pdb,-2598.3576,1
6IRF_8.pdb,-2469.6557,0
6IRF_9.pdb,-2392.6414,0
