structure,HADDOCK-score,atomic-clashes
5WCB_1.pdb,-2036.8442,1
5WCB_10.pdb,-1891.9486,5
5WCB_11.pdb,-2045.99439,2
5WCB_12.pdb,-2083.9942,4
5WCB_13.pdb,-2245.423,5
5WCB_14.pdb,-2080.23537,2
5WCB_15.pdb,-2045.8809,4
5WCB_16.pdb,-2040.8363,4
5WCB_17.pdb,-2142.0219,1
5WCB_18.pdb,-2133.2168,4
5WCB_19.pdb,-2086.8071,1
5WCB_2.pdb,-2073.0259,4
5WCB_20.pdb,-2001.0088,3
5WCB_21.pdb,-2206.9158,2
5WCB_22.pdb,-2072.49965,3
5WCB_23.pdb,-2264.2052,3
5WCB_24.pdb,-2008.1859,1
5WCB_25.pdb,-2169.635,3
5WCB_26.pdb,-2116.2662,3
5WCB_27.pdb,-2147.5934,3
5WCB_28.pdb,-1967.8113,4
5WCB_29.pdb,-2031.3809,1
5WCB_3.pdb,-2023.6065,3
5WCB_30.pdb,-2076.9518,3
5WCB_31.pdb,-2104.5755,5
5WCB_32.pdb,-2057.5804,2
5WCB_33.pdb,-2325.2255,4
5WCB_34.pdb,-1951.0504,2
5WCB_35.pdb,-1957.4982,3
5WCB_36.pdb,-2120.1714,2
5WCB_37.pdb,-2066.0181,3
5WCB_38.pdb,-2139.0326,5
5WCB_39.pdb,-2125.662,2
5WCB_4.pdb,-2141.1616,3
5WCB_40.pdb,-2067.3645,2
5WCB_41.pdb,-2067.43904,3
5WCB_42.pdb,-2018.2916,4
5WCB_43.pdb,-2167.5419,4
5WCB_44.pdb,-2123.9058,1
5WCB_45.pdb,-2201.672,2
5WCB_46.pdb,-1913.4206,2
5WCB_47.pdb,-2234.2409,5
5WCB_48.pdb,-2274.36025,1
5WCB_49.pdb,-2152.263,4
5WCB_5.pdb,-2185.398,3
5WCB_50.pdb,-2086.9654,3
5WCB_6.pdb,-2049.3232,4
5WCB_7.pdb,-2132.4798,2
5WCB_8.pdb,-1834.2144,1
5WCB_9.pdb,-2145.5945,1
