structure,HADDOCK-score,atomic-clashes
6ACG_1.pdb,-2538.592,0
6ACG_10.pdb,-2527.676,1
6ACG_11.pdb,-2553.659,2
6ACG_12.pdb,-2578.621,7
6ACG_13.pdb,-2618.819,5
6ACG_14.pdb,-2503.42,5
6ACG_15.pdb,-2683.019,6
6ACG_16.pdb,-2516.889,2
6ACG_17.pdb,-2809.098,7
6ACG_18.pdb,-2652.84,2
6ACG_19.pdb,-2712.728,3
6ACG_2.pdb,-2646.176,2
6ACG_20.pdb,-2685.886,6
6ACG_21.pdb,-2742.865,1
6ACG_22.pdb,-2476.79,4
6ACG_23.pdb,-2127.605,0
6ACG_24.pdb,-2456.454,2
6ACG_25.pdb,-2433.55,3
6ACG_26.pdb,-2549.829,3
6ACG_27.pdb,-2509.512,5
6ACG_28.pdb,-2618.924,4
6ACG_29.pdb,-2670.641,4
6ACG_3.pdb,-2433.138,3
6ACG_30.pdb,-2565.199,5
6ACG_31.pdb,-2373.291,6
6ACG_32.pdb,-2441.766,2
6ACG_33.pdb,-2669.687,3
6ACG_34.pdb,-2608.607,4
6ACG_35.pdb,-2332.917,4
6ACG_36.pdb,-2463.15,4
6ACG_37.pdb,3268.377,4
6ACG_38.pdb,-2382.634,5
6ACG_39.pdb,-2725.04,1
6ACG_4.pdb,-2649.839,4
6ACG_40.pdb,-2395.476,5
6ACG_41.pdb,-2785.679,3
6ACG_42.pdb,-2305.459,5
6ACG_43.pdb,-2637.908,2
6ACG_44.pdb,-2458.167,1
6ACG_45.pdb,-2681.818,0
6ACG_46.pdb,-2680.883,6
6ACG_47.pdb,-2450.44,4
6ACG_48.pdb,-2355.316,2
6ACG_49.pdb,-2463.634,4
6ACG_5.pdb,-2663.592,5
6ACG_50.pdb,-2767.622,3
6ACG_6.pdb,-2709.274,2
6ACG_7.pdb,-2658.057,1
6ACG_8.pdb,-2343.299,3
6ACG_9.pdb,-2813.249,2
