structure,HADDOCK-score,atomic-clashes
6R7I_1.pdb,-4067.9425,17
6R7I_10.pdb,-3956.9374,20
6R7I_11.pdb,-3981.266,20
6R7I_12.pdb,-4002.136,18
6R7I_13.pdb,-3935.153,18
6R7I_14.pdb,-3849.41,18
6R7I_15.pdb,-3926.139,19
6R7I_16.pdb,-4073.983,18
6R7I_17.pdb,-3976.274,20
6R7I_18.pdb,-4034.639,20
6R7I_19.pdb,-3803.134,19
6R7I_2.pdb,-3850.461,21
6R7I_20.pdb,-3974.388,19
6R7I_21.pdb,-3921.82,18
6R7I_22.pdb,-3784.815,20
6R7I_23.pdb,-3688.926,20
6R7I_24.pdb,-5492.286,4
6R7I_25.pdb,-4056.701,21
6R7I_26.pdb,-3999.636,17
6R7I_27.pdb,-3851.092,18
6R7I_28.pdb,-4098.3908,18
6R7I_29.pdb,-3939.878,20
6R7I_3.pdb,-3992.828,19
6R7I_30.pdb,-3865.3481,17
6R7I_31.pdb,-3885.7092,19
6R7I_32.pdb,-4087.631,18
6R7I_33.pdb,-3950.151,17
6R7I_34.pdb,-4032.44,21
6R7I_35.pdb,-4016.3483,19
6R7I_36.pdb,-3830.3937,17
6R7I_37.pdb,-3792.053,20
6R7I_38.pdb,-3805.4866,21
6R7I_39.pdb,-4008.996,19
6R7I_4.pdb,-3990.778,19
6R7I_40.pdb,-4118.607,20
6R7I_41.pdb,-5355.623,1
6R7I_42.pdb,-4056.864,20
6R7I_43.pdb,-3773.898,21
6R7I_44.pdb,-3918.687,18
6R7I_45.pdb,-3936.522,17
6R7I_46.pdb,-4158.066,18
6R7I_47.pdb,-3900.268,19
6R7I_48.pdb,-4007.022,19
6R7I_49.pdb,-3883.205,20
6R7I_5.pdb,-3929.376,19
6R7I_50.pdb,-3938.825,19
6R7I_6.pdb,-3752.345,17
6R7I_7.pdb,-4003.848,18
6R7I_8.pdb,-3833.937,17
6R7I_9.pdb,-3908.06,20
